"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.384291667E0,6.127856422E-2,-9.042147076E-2,-7.468063831E-2,1.323189425E-1
1.394329667E0,3.667444007E-2,-1.242026446E-1,-1.650721604E-1,2.098097462E-1
1.404367667E0,2.138765305E-3,-1.447360925E-1,-2.406111699E-1,2.807968053E-1
1.414404667E0,-4.148188373E-3,-1.734357070E-1,-3.162671238E-1,3.607243346E-1
1.424442667E0,-2.161349262E-2,-1.912261895E-1,-3.385953015E-1,3.894629338E-1
1.434480667E0,-2.729039898E-2,-1.909076990E-1,-3.625361413E-1,4.106372720E-1
1.444518667E0,-3.152256799E-2,-1.883729676E-1,-3.737160176E-1,4.196923981E-1
1.454555667E0,-2.074606732E-2,-1.766959317E-1,-3.544669837E-1,3.966089940E-1
1.464593667E0,-1.827448580E-2,-1.666715018E-1,-3.288941860E-1,3.691676204E-1
1.474631667E0,-2.832263354E-3,-1.405603765E-1,-2.993943983E-1,3.307601048E-1
1.484668667E0,2.065375440E-2,-1.288209399E-1,-2.496626598E-1,2.816963894E-1
1.494706667E0,4.599383287E-3,-1.024186417E-1,-2.041146040E-1,2.284152010E-1
1.504744667E0,1.724601539E-2,-7.348183120E-2,-1.588723576E-1,1.758903936E-1
1.514781667E0,2.783408040E-2,-4.671452047E-2,-1.248848319E-1,1.362101453E-1
1.524819667E0,1.480257360E-2,-1.311678478E-2,-8.224752009E-2,8.459208467E-2
1.534857667E0,2.518742960E-3,2.417524002E-2,-4.399795890E-2,5.026536266E-2
1.544895667E0,1.998413857E-3,3.826090844E-2,-2.345669031E-2,4.492334686E-2
1.554932667E0,-2.953889094E-2,6.938512573E-2,1.141259551E-2,7.626984389E-2
1.564970667E0,-4.020552792E-2,9.167646596E-2,1.675753534E-2,1.014981472E-1
1.575008667E0,-5.142827164E-2,9.807315543E-2,1.863566101E-2,1.122964772E-1
1.585045667E0,-8.424335752E-2,1.178843991E-1,2.049390614E-2,1.463341212E-1
1.595083667E0,-1.050568871E-1,1.061191983E-1,4.233968854E-3,1.493859440E-1
1.605121667E0,-1.376319813E-1,1.151421464E-1,-1.322464764E-2,1.799310075E-1
1.615158667E0,-1.676715401E-1,1.252001978E-1,-2.873555660E-2,2.112216066E-1
1.625196667E0,-1.704132995E-1,1.250606321E-1,-4.723380804E-2,2.165915210E-1
1.635234667E0,-1.907453474E-1,1.220844907E-1,-5.000655770E-2,2.319246995E-1
1.645272667E0,-1.920662882E-1,1.304700009E-1,-3.825190008E-2,2.353191197E-1
1.655309667E0,-1.964688214E-1,1.288849487E-1,-2.768422723E-2,2.365961627E-1
1.665347667E0,-1.926083799E-1,1.216370691E-1,-1.844971955E-2,2.285474934E-1
1.675385667E0,-1.813863488E-1,1.135482319E-1,6.673427224E-3,2.140998439E-1
1.685422667E0,-1.530693615E-1,1.145240591E-1,4.424763501E-2,1.962239607E-1
1.695460667E0,-1.342150147E-1,9.405023452E-2,7.751127541E-2,1.812928972E-1
1.705498667E0,-9.807595113E-2,8.445027586E-2,1.148340529E-1,1.730248566E-1
1.715536667E0,-7.529485177E-2,6.613166185E-2,1.376481342E-1,1.702636786E-1
1.725573667E0,-5.860046636E-2,5.210943572E-2,1.853128821E-1,2.012219476E-1
1.735611667E0,-3.368643064E-2,4.296548679E-2,2.049706364E-1,2.121173506E-1
1.745649667E0,-2.384602351E-2,2.690117542E-2,2.198143780E-1,2.227345210E-1
1.755686667E0,-1.810301621E-2,2.623092005E-2,2.112821209E-1,2.136724479E-1
1.765724667E0,7.404857257E-2,-1.618827235E-2,1.566229337E-1,1.739999846E-1
1.775762667E0,8.454801572E-2,-8.302755693E-2,1.142218494E-1,1.645860658E-1
1.785799667E0,7.475760229E-2,-6.310178088E-2,1.059316671E-1,1.441944935E-1
1.795837667E0,6.363221470E-2,-4.431465872E-2,9.313620508E-2,1.211907605E-1
1.805875667E0,4.545252688E-2,-3.398052732E-2,4.365706623E-2,7.159991528E-2
1.815913667E0,4.750681819E-2,-4.003484404E-2,-4.781268239E-3,6.231008777E-2
1.825950667E0,6.420589965E-3,-2.268840272E-2,-5.335876644E-2,5.833648557E-2
1.835988667E0,1.111653454E-2,-2.136071932E-2,-1.004352844E-1,1.032816732E-1
1.846026667E0,-1.658599265E-3,-2.760370011E-2,-1.365716618E-1,1.393432238E-1
1.856063667E0,-2.742382513E-2,-3.910879126E-2,-2.005366927E-1,2.061468624E-1
1.866101667E0,-1.353203760E-2,-3.912578473E-2,-2.415771300E-1,2.450988633E-1
1.876139667E0,4.362662416E-4,-4.428776152E-2,-2.683702415E-1,2.720003358E-1
1.886177667E0,2.732970323E-3,-7.294904022E-2,-2.785157454E-1,2.879236913E-1
1.896214667E0,1.380967984E-2,-9.076152289E-2,-2.970017177E-1,3.108671446E-1
1.906252667E0,2.413198890E-2,-1.077443405E-1,-2.617120171E-1,2.840499528E-1
1.916290667E0,2.098830650E-2,-1.070377593E-1,-2.395575017E-1,2.632211761E-1
1.926327667E0,5.085374616E-2,-1.109876631E-1,-2.015026528E-1,2.356006875E-1
1.936365667E0,7.879307644E-2,-9.996741576E-2,-1.529473740E-1,1.989842514E-1
1.946403667E0,6.214298369E-2,-5.532006875E-2,-9.001086831E-2,1.225724963E-1
1.956440667E0,5.927437624E-2,-3.117890703E-2,-4.608716905E-2,8.129946539E-2
1.966478667E0,5.982989827E-2,-1.512747779E-3,2.309065461E-3,5.989354653E-2
1.976516667E0,6.639226494E-2,3.478234503E-2,3.690762520E-2,8.354589857E-2
1.986554667E0,4.239364738E-2,5.165949248E-2,6.622848809E-2,9.408579667E-2
1.996591667E0,2.294611875E-3,9.997700885E-2,8.397654176E-2,1.305860908E-1
2.006629667E0,-3.932166645E-2,1.294775274E-1,1.042231107E-1,1.708012891E-1
2.016667667E0,-6.356732888E-2,1.544732049E-1,1.025701028E-1,1.960188826E-1
2.026704667E0,-1.052876694E-1,1.842634713E-1,1.005674314E-1,2.348453288E-1
2.036742667E0,-1.165478718E-1,2.056661809E-1,8.296088040E-2,2.505284257E-1
2.046780667E0,-1.623294142E-1,2.309494135E-1,5.844467461E-2,2.882780781E-1
2.056817667E0,-1.567575659E-1,2.439687691E-1,1.040862858E-2,2.901758679E-1
2.066855667E0,-1.526550315E-1,2.476411129E-1,-1.173887014E-2,2.911485540E-1
2.076893667E0,-1.413987028E-1,2.284081588E-1,-3.972130537E-2,2.715541608E-1
2.086931667E0,-1.431874940E-1,2.059915785E-1,-7.128516018E-2,2.608002356E-1
2.096968667E0,-1.424150585E-1,1.846871569E-1,-9.549380243E-2,2.520128194E-1
2.107006667E0,-1.347934687E-1,1.549104487E-1,-8.929107606E-2,2.239183391E-1
2.117044667E0,-1.321362016E-1,1.111547290E-1,-8.620550036E-2,1.929941394E-1
2.127081667E0,-1.074598917E-1,7.877898831E-2,-7.739666998E-2,1.540908883E-1
2.137119667E0,-1.056389043E-1,3.590278119E-2,-5.538131833E-2,1.245619453E-1
2.147157667E0,-9.522718767E-2,-5.601047873E-3,-5.847858846E-2,1.118898312E-1
2.157195667E0,-7.460736539E-2,-2.920508802E-2,-2.576692522E-2,8.416133656E-2
2.167232667E0,-7.041732375E-2,-6.758670492E-2,1.699142396E-2,9.907204779E-2
2.177270667E0,-4.279279293E-2,-9.653354701E-2,4.284664214E-2,1.139551823E-1
2.187308667E0,-3.740058202E-2,-1.239533339E-1,7.498644769E-2,1.496201853E-1
2.197346333E0,-1.632208223E-2,-1.215089054E-1,1.045675117E-1,1.611371744E-1
2.207384333E0,-2.296377003E-2,-1.408328751E-1,1.465464270E-1,2.045411663E-1
2.217422333E0,-2.250098119E-2,-1.460478422E-1,1.759228384E-1,2.297501066E-1
2.227459333E0,-1.093009058E-3,-1.341014142E-1,1.525854313E-1,2.031420631E-1
2.237497333E0,-1.401586728E-2,-1.291251231E-1,1.343152213E-1,1.868430374E-1
2.247535333E0,-3.228576668E-3,-1.227572494E-1,9.043771505E-2,1.525081843E-1
2.257573333E0,-2.957211044E-3,-1.162454794E-1,3.772097290E-2,1.222482244E-1
2.267610333E0,-1.687532019E-2,-1.059623102E-1,-1.170144796E-2,1.079338292E-1
2.277648333E0,-2.168171318E-2,-9.523467941E-2,-4.195377231E-2,1.063007990E-1
2.287686333E0,-1.922133274E-2,-7.666039590E-2,-7.353692293E-2,1.079534852E-1
2.297723333E0,-4.710217260E-2,-6.462695399E-2,-1.133330727E-1,1.387070409E-1
2.307761333E0,-5.710027182E-2,-3.628880706E-2,-1.442519796E-1,1.593296965E-1
2.317799333E0,-5.626804858E-2,-7.939184960E-3,-1.685378051E-1,1.778598203E-1
2.327836333E0,-6.082397975E-2,9.845121447E-3,-1.504260546E-1,1.625560852E-1
2.337874333E0,-6.187377423E-2,7.496886950E-2,-1.123811460E-1,1.485874063E-1
2.347912333E0,-3.216180570E-2,9.007774584E-2,-7.208798289E-2,1.197708617E-1
2.357950333E0,-1.788524397E-2,9.555523474E-2,-7.191958308E-2,1.209260570E-1
2.367987333E0,-2.139059493E-2,9.758341458E-2,-7.761067808E-2,1.265049315E-1
2.378025333E0,1.764585530E-2,9.348119080E-2,-7.225170493E-2,1.194588553E-1
2.388063333E0,1.961934540E-2,7.831371440E-2,-9.805722177E-2,1.270164372E-1
2.398100333E0,5.198814254E-2,6.316644743E-2,-7.809599698E-2,1.131006268E-1
2.408138333E0,4.836182730E-2,7.226815023E-2,-9.274444163E-2,1.271341155E-1
2.418176333E0,5.722998865E-2,7.470358863E-2,-8.587162435E-2,1.273963643E-1
2.428213333E0,5.171805600E-2,7.899341667E-2,-6.586537600E-2,1.151215225E-1
2.438251333E0,4.353476806E-2,1.032130955E-1,-4.589654982E-2,1.210566496E-1
2.448289333E0,3.136009762E-2,1.024568861E-1,-4.676661551E-2,1.169101602E-1
2.458327333E0,1.280748535E-2,1.064060042E-1,-3.569374323E-2,1.129615541E-1
2.468364333E0,7.419933937E-3,1.040211625E-1,-2.076287806E-2,1.063322847E-1
2.478402333E0,1.115973998E-2,9.746177422E-2,-3.504002452E-2,1.041688079E-1
2.488440333E0,1.475097192E-2,8.130719645E-2,-5.006970763E-2,9.662001340E-2
2.498477333E0,-1.021928843E-3,6.714843784E-2,-7.466835916E-2,1.004256984E-1
2.508515333E0,-2.707836432E-2,4.416763779E-2,-1.106182104E-1,1.221491159E-1
2.518553333E0,-3.693125160E-2,1.809144968E-2,-1.146574670E-1,1.218094932E-1
2.528590333E0,-5.500687726E-2,2.210695194E-2,-1.051990110E-1,1.207530777E-1
2.538628333E0,-7.394862173E-2,2.206781214E-2,-9.781280816E-2,1.245902582E-1
2.548666333E0,-6.658206191E-2,1.062230777E-2,-9.309176624E-2,1.149438182E-1
2.558704333E0,-6.220092595E-2,-3.817153741E-3,-9.912433863E-2,1.170861237E-1
2.568741333E0,-7.359972568E-2,-3.801923571E-2,-8.477234781E-2,1.185273507E-1
2.578779333E0,-4.603403248E-2,-3.369489083E-2,-7.158804595E-2,9.153865925E-2
2.588817333E0,-5.252897345E-2,-2.764326017E-2,-6.885564208E-2,9.090952827E-2
2.598854333E0,-4.646795070E-2,-4.519356832E-2,-4.380032301E-2,7.823169022E-2
2.608892333E0,-5.969564985E-2,-2.706805861E-2,1.046242297E-2,6.637554296E-2
2.618930333E0,-5.491975375E-2,-1.336287947E-2,2.491966367E-2,6.177164023E-2
2.628967333E0,-3.721922697E-2,-2.001710225E-2,7.500340462E-2,8.608987132E-2
2.639005333E0,-1.403289730E-2,-1.159376783E-2,1.107047492E-1,1.121912615E-1
2.649043333E0,-6.697272900E-3,-2.586272819E-2,1.287159276E-1,1.314592111E-1
2.659080333E0,-2.077115552E-2,-2.578245688E-2,1.636080176E-1,1.669244122E-1
2.669118333E0,-9.806676004E-3,-2.043921640E-2,1.941217124E-1,1.954409673E-1
2.679156333E0,-1.504384434E-2,-1.815659132E-2,1.856841803E-1,1.871753025E-1
2.689194333E0,-2.557022123E-2,-2.766087491E-2,1.848544604E-1,1.886534700E-1
2.699231333E0,-4.284494279E-2,-2.983907238E-2,1.483801138E-1,1.572981804E-1
2.709269333E0,-4.228074130E-2,-3.124483438E-2,1.169887519E-1,1.282586014E-1
2.719307333E0,-4.864528935E-2,-3.675426370E-2,3.949267924E-2,7.264235534E-2
2.729344333E0,-6.675126571E-2,-3.988595931E-2,9.009389877E-3,7.828020395E-2
2.739382333E0,-6.373494297E-2,-1.498714462E-2,-4.915520310E-2,8.187179888E-2
2.749420333E0,-6.977414830E-2,8.556029666E-3,-6.659160018E-2,9.683015351E-2
2.759457333E0,-6.733902052E-2,7.243969291E-4,-8.087693274E-2,1.052432738E-1
2.769495333E0,-8.388464911E-2,9.954062384E-3,-1.084670198E-1,1.374802244E-1
2.779533333E0,-6.982456226E-2,2.448236503E-2,-1.275084776E-1,1.474220728E-1
2.789571333E0,-4.799305072E-2,2.738658568E-2,-1.382954210E-1,1.489260940E-1
2.799608333E0,-6.404183043E-2,3.327389130E-2,-1.140417552E-1,1.349593636E-1
2.809646333E0,-7.533793844E-2,4.009006368E-2,-8.648967505E-2,1.215050701E-1
2.819684333E0,-6.832064012E-2,4.695933608E-2,-8.722233117E-2,1.203354651E-1
2.829721333E0,-7.475807738E-2,6.806873476E-2,-6.954035103E-2,1.227109743E-1
2.839759333E0,-6.111138867E-2,6.901348036E-2,-5.948957205E-2,1.097108540E-1
2.849797333E0,-5.831738804E-2,8.592635063E-2,-7.832111478E-2,1.300709518E-1
2.859834333E0,-5.314382644E-2,9.543406947E-2,-8.426831782E-2,1.379604193E-1
2.869872333E0,-4.248486394E-2,9.428143708E-2,-9.768533885E-2,1.422546255E-1
2.879910333E0,-2.690490302E-2,9.440760903E-2,-9.013073623E-2,1.332674756E-1
2.889948333E0,-2.213151025E-2,9.549466124E-2,-6.206293166E-2,1.160208669E-1
2.899985333E0,-1.733706750E-2,1.117625105E-1,-7.514549196E-2,1.357876196E-1
2.910023333E0,-2.266260188E-2,1.261530382E-1,-6.726169109E-2,1.447491542E-1
2.920061333E0,3.278698269E-3,1.284099538E-1,-6.940878868E-2,1.460049521E-1
2.930098333E0,-4.449182935E-4,1.213805590E-1,-4.656839490E-2,1.300078977E-1
2.940136333E0,7.285703793E-3,1.273704650E-1,-1.042967856E-2,1.280042774E-1
2.950174333E0,-7.924329378E-3,1.228713249E-1,6.824870110E-3,1.233155965E-1
2.960211333E0,-3.364915464E-2,1.403793687E-1,-1.067292273E-2,1.447499362E-1
2.970249333E0,-2.241520984E-2,1.390059125E-1,-1.367020547E-2,1.414636344E-1
2.980287333E0,-2.491507726E-2,1.004194421E-1,-2.580785573E-2,1.066342855E-1
2.990324333E0,-3.513286734E-2,7.443724796E-2,-2.253867745E-2,8.534174965E-2
3.000362333E0,-2.436415991E-2,4.524677798E-2,-3.798000455E-2,6.390120462E-2
