"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.477321250E0,1.500676248E-2,1.746614844E-1,2.018599176E-1,2.673560611E-1
1.487359250E0,4.757929626E-3,1.958960135E-1,1.936597824E-1,2.755031712E-1
1.497396250E0,-2.695567558E-3,2.029185926E-1,1.552850908E-1,2.555321520E-1
1.507434250E0,-1.026681305E-2,1.843243189E-1,1.446700555E-1,2.345427188E-1
1.517472250E0,5.679381149E-3,2.079091546E-1,3.473889291E-2,2.108678795E-1
1.527509250E0,-1.381100003E-2,1.886730759E-1,-2.465069175E-2,1.907771734E-1
1.537547250E0,-3.043499730E-2,1.511732922E-1,-1.021923727E-1,1.849944171E-1
1.547585250E0,-3.288962645E-2,1.523245542E-1,-2.291430259E-1,2.771119334E-1
1.557622250E0,-4.419420151E-2,1.395976325E-1,-2.475436288E-1,2.876081963E-1
1.567660250E0,-7.117952658E-2,1.158961631E-1,-3.293672258E-1,3.563442367E-1
1.577698250E0,-9.853051733E-2,6.881403549E-2,-3.967598945E-1,4.145624780E-1
1.587736250E0,-1.036307146E-1,3.517929789E-2,-3.841427726E-1,3.994278129E-1
1.597773250E0,-1.109680841E-1,-7.863024976E-3,-4.314718902E-1,4.455824670E-1
1.607811250E0,-1.395330482E-1,-4.717073120E-2,-3.889076686E-1,4.158650311E-1
1.617849250E0,-1.371011455E-1,-5.237272488E-2,-3.589909744E-1,3.878326264E-1
1.627886250E0,-1.437112583E-1,-7.402631661E-2,-3.288585180E-1,3.664433738E-1
1.637924250E0,-1.646505944E-1,-1.086273431E-1,-2.253329802E-1,2.994739886E-1
1.647962250E0,-1.665522368E-1,-1.069637007E-1,-1.750697297E-1,2.642542168E-1
1.657999250E0,-1.608343543E-1,-1.272071632E-1,-7.450989962E-2,2.181767106E-1
1.668037250E0,-1.517784059E-1,-1.500799908E-1,-1.679905057E-2,2.141095426E-1
1.678075250E0,-1.343911803E-1,-1.202974720E-1,2.617389143E-2,1.822568070E-1
1.688112250E0,-1.173781216E-1,-1.210539189E-1,1.433070695E-1,2.212884789E-1
1.698150250E0,-8.834848663E-2,-5.314824840E-2,1.831078970E-1,2.101396996E-1
1.708188250E0,-7.605291130E-2,-3.332923885E-2,2.479745686E-1,2.615076866E-1
1.718226250E0,-5.361282339E-2,-3.826107290E-2,2.844793206E-1,2.920046719E-1
1.728263250E0,-4.352132403E-2,-2.716848454E-2,2.516325867E-1,2.568096394E-1
1.738301250E0,-4.649768014E-2,-4.213901941E-2,2.939190656E-1,3.005430890E-1
1.748339250E0,-1.723718746E-2,-3.106146935E-2,2.570395070E-1,2.594826462E-1
1.758376250E0,-1.892540425E-3,-4.446697868E-2,2.323303431E-1,2.365550300E-1
1.768414250E0,3.116300306E-2,-4.630972870E-2,2.202611053E-1,2.272238505E-1
1.778452250E0,5.184092975E-2,-1.910566751E-2,1.266805118E-1,1.382044160E-1
1.788489250E0,6.561696069E-2,-1.841204155E-2,1.105655855E-1,1.298820138E-1
1.798527250E0,1.056383927E-1,1.071036318E-2,2.731000543E-2,1.096358440E-1
1.808565250E0,1.158432458E-1,5.964978576E-2,-1.983200133E-2,1.317993278E-1
1.818603250E0,1.242465992E-1,6.266537759E-2,-2.744741499E-2,1.418362702E-1
1.828640250E0,1.618462515E-1,1.010376572E-1,-1.022987920E-1,2.164898615E-1
1.838678250E0,1.505167595E-1,1.072478022E-1,-1.210771251E-1,2.209458219E-1
1.848716250E0,1.578841782E-1,1.138666676E-1,-1.110321933E-1,2.241008248E-1
1.858753250E0,1.195437933E-1,1.259047325E-1,-1.383112085E-1,2.219745719E-1
1.868791250E0,8.677234224E-2,7.261202132E-2,-6.278155446E-2,1.293965556E-1
1.878829250E0,5.809394674E-2,5.392669553E-2,-5.252144516E-2,9.508678846E-2
1.888866250E0,2.435919206E-2,2.104498794E-2,-3.895181179E-2,5.053222137E-2
1.898904250E0,-2.523462988E-2,-1.982646475E-2,-1.084366143E-2,3.387418254E-2
1.908942250E0,-6.365315504E-2,-2.769769410E-2,-5.412007391E-2,8.802197911E-2
1.918980250E0,-9.843628580E-2,-7.747568049E-2,-3.570660710E-2,1.302579948E-1
1.929017250E0,-1.423590532E-1,-8.622194566E-2,-4.244610786E-2,1.717614509E-1
1.939055250E0,-1.504697717E-1,-8.736812783E-2,-8.796609700E-2,1.949676285E-1
1.949093250E0,-1.741044640E-1,-1.189619131E-1,-5.895455182E-2,2.189519133E-1
1.959130250E0,-1.794745103E-1,-1.056182015E-1,-9.178549826E-2,2.275761016E-1
1.969168250E0,-1.906736094E-1,-1.267173127E-1,-9.050028026E-2,2.461788037E-1
1.979206250E0,-1.736529859E-1,-9.722953012E-2,-1.245416003E-1,2.347755338E-1
1.989243250E0,-1.015052883E-1,-2.035488859E-3,-1.395724529E-1,1.725918201E-1
1.999281250E0,-1.628524933E-2,2.602822267E-2,-1.090862399E-1,1.133246904E-1
2.009319250E0,7.756532561E-3,6.600296829E-2,-1.537303162E-1,1.674800458E-1
2.019356250E0,5.897724632E-2,9.106320268E-2,-1.509084499E-1,1.858606540E-1
2.029394250E0,8.231078879E-2,8.783203131E-2,-1.236791360E-1,1.725863852E-1
2.039432250E0,1.072652525E-1,1.574059125E-1,-1.000183779E-1,2.151421195E-1
2.049470250E0,1.358798814E-1,1.882794304E-1,-1.152778566E-2,2.324766137E-1
2.059507250E0,1.203727183E-1,1.778585226E-1,-3.710175276E-2,2.179444550E-1
2.069545250E0,5.536684190E-2,1.825006272E-1,-7.405966401E-2,2.045893446E-1
2.079583250E0,-6.045471666E-3,1.258098614E-1,-1.259958029E-1,1.781561430E-1
2.089620250E0,-5.968132874E-2,1.111281425E-1,-1.596681637E-1,2.034827942E-1
2.099658250E0,-9.816009622E-2,6.926491063E-2,-9.797419131E-2,1.550224967E-1
2.109696250E0,-1.199475892E-1,4.803542476E-2,-8.192183018E-2,1.529902364E-1
2.119733250E0,-9.585735306E-2,8.692048693E-2,-5.134206176E-2,1.392113878E-1
2.129771250E0,-4.601035126E-2,1.100765573E-1,8.537051797E-2,1.467035317E-1
2.139809250E0,-4.023692929E-3,1.401770185E-1,1.208865058E-1,1.851467901E-1
