"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.398181042E0,1.466457844E-1,2.442295551E-1,-8.425005078E-1,8.893594141E-1
2.408219042E0,1.223255247E-1,2.583030164E-1,-7.558659911E-1,8.080949071E-1
2.418257042E0,9.551196545E-2,2.591829598E-1,-6.229510903E-1,6.814443507E-1
2.428295042E0,5.998645723E-2,2.448580861E-1,-4.516736269E-1,5.172648477E-1
2.438333042E0,2.338554524E-2,2.138310224E-1,-2.480730116E-1,3.283455633E-1
2.448370042E0,-1.644415781E-2,1.758508831E-1,-3.558338434E-2,1.801669244E-1
2.458408042E0,-5.617201701E-2,1.145255193E-1,1.823951602E-1,2.225744472E-1
2.468446042E0,-9.132707864E-2,5.380811170E-2,3.875648081E-1,4.017989904E-1
2.478484042E0,-1.156361327E-1,-1.934313215E-2,5.644512773E-1,5.764990168E-1
2.488522042E0,-1.339757144E-1,-9.279098362E-2,7.045849562E-1,7.231871260E-1
2.498559042E0,-1.416881830E-1,-1.633090079E-1,7.977589965E-1,8.265378332E-1
2.508597042E0,-1.448730528E-1,-2.267369777E-1,8.428353667E-1,8.847425128E-1
2.518635042E0,-1.345169991E-1,-2.730484307E-1,8.337236643E-1,8.875502335E-1
2.528673042E0,-1.195630729E-1,-3.089081645E-1,7.671515346E-1,8.356081973E-1
2.538711042E0,-9.982946515E-2,-3.250185847E-1,6.561806202E-1,7.390372175E-1
2.548748042E0,-7.995350659E-2,-3.196770549E-1,5.025255680E-1,6.009308855E-1
2.558786042E0,-5.342780799E-2,-2.950833142E-1,3.169599771E-1,4.363396843E-1
2.568824042E0,-2.935309894E-2,-2.518325150E-1,1.122744828E-1,2.772846543E-1
2.578862042E0,-7.113006897E-3,-1.910871416E-1,-9.948819131E-2,2.155522924E-1
2.588900042E0,1.066492498E-2,-1.204973906E-1,-3.031222820E-1,3.263686254E-1
2.598937042E0,2.768587321E-2,-3.302245587E-2,-4.841912687E-1,4.861051068E-1
2.608975042E0,4.192100465E-2,5.391643196E-2,-6.301729679E-1,6.338630150E-1
2.619013042E0,5.250047892E-2,1.415536851E-1,-7.363503575E-1,7.516685407E-1
2.629051042E0,5.716979504E-2,2.228988707E-1,-7.948637605E-1,8.275026826E-1
2.639089042E0,6.070202589E-2,2.920166254E-1,-8.006645441E-1,8.544133412E-1
2.649126042E0,6.338676065E-2,3.465536237E-1,-7.558496594E-1,8.339220606E-1
2.659164042E0,6.221543252E-2,3.755200207E-1,-6.641887426E-1,7.655277473E-1
2.669202042E0,5.159847438E-2,3.820631504E-1,-5.308035016E-1,6.560388790E-1
2.679240042E0,4.020289704E-2,3.664917946E-1,-3.649884462E-1,5.187957925E-1
2.689277042E0,2.656058781E-2,3.205772936E-1,-1.753796488E-1,3.663786119E-1
2.699315042E0,1.133703627E-2,2.562547624E-1,2.594600618E-2,2.578143264E-1
2.709353042E0,-4.403577186E-3,1.739071906E-1,2.228068709E-1,2.826765009E-1
2.719391042E0,-1.794161648E-2,7.336402684E-2,4.026150405E-1,4.096377093E-1
2.729429042E0,-2.873034962E-2,-2.720732242E-2,5.571804047E-1,5.585836327E-1
2.739466042E0,-3.960105404E-2,-1.336628795E-1,6.755388975E-1,6.897730140E-1
2.749504042E0,-3.849690780E-2,-2.347756624E-1,7.464825511E-1,7.834780295E-1
2.759542042E0,-3.655325621E-2,-3.212562203E-1,7.721977830E-1,8.371565658E-1
2.769580042E0,-3.075076267E-2,-3.895894885E-1,7.432311177E-1,8.397130899E-1
2.779618042E0,-1.869811863E-2,-4.266054630E-1,6.678331494E-1,7.926808666E-1
2.789655042E0,-6.370346993E-3,-4.475517571E-1,5.491025448E-1,7.084184930E-1
2.799693125E0,4.749325570E-3,-4.311008155E-1,3.917278945E-1,5.825128433E-1
2.809731125E0,1.406799257E-2,-3.941316009E-1,2.128774673E-1,4.481678740E-1
2.819769125E0,2.410622314E-2,-3.252349496E-1,2.022813633E-2,3.267538216E-1
2.829807125E0,3.126799688E-2,-2.361615300E-1,-1.746215075E-1,2.953686286E-1
2.839844125E0,3.529488295E-2,-1.266819239E-1,-3.534258902E-1,3.770993218E-1
2.849882125E0,3.699611127E-2,-9.560614824E-3,-5.104117990E-1,5.118401334E-1
2.859920125E0,3.874092177E-2,1.166554540E-1,-6.287956238E-1,6.406975031E-1
2.869958125E0,3.882348165E-2,2.326963097E-1,-7.095823288E-1,7.477712997E-1
2.879996125E0,4.041237384E-2,3.353657722E-1,-7.394913435E-1,8.129888119E-1
2.890033125E0,3.978919610E-2,4.209917486E-1,-7.226409912E-1,8.372736916E-1
2.900071125E0,3.639173880E-2,4.760222137E-1,-6.619387865E-1,8.161399780E-1
2.910109125E0,2.921052650E-2,5.073399544E-1,-5.562679768E-1,7.534461800E-1
2.920147125E0,1.894350722E-2,5.002697706E-1,-4.200622141E-1,6.535143178E-1
2.930185125E0,5.765119568E-3,4.594240487E-1,-2.543539405E-1,5.251662786E-1
2.940222125E0,-9.879733436E-3,3.906989992E-1,-7.241543382E-2,3.974761781E-1
2.950260125E0,-2.999618649E-2,2.887308002E-1,1.117629260E-1,3.110565829E-1
2.960298125E0,-4.735762626E-2,1.694812179E-1,2.861726284E-1,3.359485098E-1
2.970336125E0,-6.257865578E-2,3.623235226E-2,4.408849776E-1,4.467755980E-1
2.980374125E0,-7.844443619E-2,-1.012536064E-1,5.703364611E-1,5.845421295E-1
2.990411125E0,-8.963477612E-2,-2.335051149E-1,6.591424942E-1,7.050020280E-1
3.000449125E0,-9.706560522E-2,-3.546006083E-1,7.066267729E-1,7.965454910E-1
