"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.518540417E-1,-7.047794293E-2,2.825560070E-2,1.777723128E-1,1.933093753E-1
2.618920417E-1,-8.329238098E-2,1.502542561E-2,8.784973741E-2,1.219875424E-1
2.719300417E-1,-8.432200257E-2,4.842603704E-2,5.390665054E-2,1.111809703E-1
2.819680417E-1,-6.770787933E-2,5.650504354E-2,1.590910435E-2,8.961180988E-2
2.920050417E-1,-3.869837154E-2,8.304815009E-2,5.879960060E-3,9.181031055E-2
3.020430417E-1,-8.582890313E-3,1.090477854E-1,3.220120132E-2,1.140263253E-1
3.120810417E-1,-6.856865343E-2,9.313063195E-2,-1.517937183E-3,1.156601875E-1
3.221190417E-1,-1.855537508E-1,8.005186320E-2,4.753026187E-2,2.075996653E-1
3.321570417E-1,-2.462988845E-1,6.264540570E-2,4.568371117E-2,2.582142305E-1
3.421950417E-1,-2.337683196E-1,4.266853960E-2,4.878098130E-2,2.425856873E-1
3.522330417E-1,-2.098519285E-1,4.228773968E-2,4.514986038E-2,2.187797859E-1
3.622710417E-1,-1.943849833E-1,4.638080891E-2,3.374311209E-2,2.026704191E-1
3.723090417E-1,-1.613715672E-1,6.609205610E-2,1.486596107E-2,1.750141120E-1
3.823470417E-1,-1.508822836E-1,7.264334961E-2,3.930498362E-3,1.675051300E-1
3.923850417E-1,-1.139190733E-1,6.035652227E-2,-2.960152924E-2,1.322751510E-1
4.024230417E-1,-7.759637981E-2,6.760572664E-2,-3.109256923E-2,1.075103730E-1
4.124610417E-1,-4.071312105E-2,3.708933656E-2,-1.895491898E-2,5.824488017E-2
4.224980417E-1,-9.846610660E-3,-3.338056644E-3,-1.040044248E-2,1.470603847E-2
4.325360417E-1,3.239550247E-2,-1.086101121E-2,-1.051855624E-2,3.575010727E-2
4.425740417E-1,5.747152434E-2,-3.808713650E-2,2.305674076E-2,7.269951424E-2
4.526120417E-1,9.763595729E-2,-6.355532382E-2,4.182220995E-2,1.237786597E-1
4.626500417E-1,1.006097964E-1,-1.117356864E-1,1.823571146E-2,1.514586938E-1
4.726880417E-1,1.102169727E-1,-1.318506290E-1,1.022093296E-2,1.721535272E-1
4.827260417E-1,1.094784054E-1,-1.324908169E-1,-9.771866798E-3,1.721476901E-1
4.927640417E-1,1.004163997E-1,-1.342827236E-1,-6.809374988E-2,1.809753076E-1
5.028020417E-1,8.352611429E-2,-1.371353334E-1,-9.379401684E-2,1.859570623E-1
5.128400417E-1,6.034748649E-2,-1.259873336E-1,-1.262460637E-1,1.882888630E-1
5.228780417E-1,-2.347230420E-2,-1.201507434E-1,-1.367073172E-1,1.835103288E-1
5.329160417E-1,-2.076163553E-3,-8.860296842E-2,-1.645494193E-1,1.868991917E-1
5.429530417E-1,2.736797509E-2,-8.275283829E-2,-1.641202337E-1,1.858291942E-1
5.529910417E-1,1.795001102E-2,-5.175238098E-2,-1.553219283E-1,1.646979454E-1
5.630290417E-1,2.665082322E-2,-4.088476424E-2,-1.336632568E-1,1.422944009E-1
5.730670417E-1,2.844435613E-2,-4.607870886E-2,-1.347625333E-1,1.452352202E-1
5.831050417E-1,2.297064051E-2,-2.066379516E-2,-8.556756914E-2,9.097500560E-2
5.931430417E-1,5.087066654E-2,-1.035202936E-2,-4.654676020E-2,6.972510388E-2
6.031810417E-1,6.306416684E-2,-6.276848959E-3,-7.669208050E-3,6.383811341E-2
6.132190417E-1,8.883279140E-2,1.824626385E-2,3.885474801E-2,9.866043997E-2
6.232570417E-1,1.113520360E-1,2.607562166E-2,5.261266172E-2,1.258860840E-1
6.332950417E-1,1.119788484E-1,3.715839766E-2,7.790947080E-2,1.413856239E-1
6.433330417E-1,1.078924669E-1,5.024089401E-2,9.693338692E-2,1.534959718E-1
6.533710417E-1,1.192789144E-1,6.429316934E-2,9.321572721E-2,1.644695803E-1
6.634080417E-1,9.816019672E-2,6.715704421E-2,1.225868762E-1,1.708011564E-1
6.734460417E-1,9.291703499E-2,8.405606389E-2,9.328647852E-2,1.562093606E-1
6.834840417E-1,6.863964228E-2,1.034394376E-1,7.791239440E-2,1.465655449E-1
6.935220417E-1,5.245638574E-2,1.058015665E-1,6.103966892E-2,1.329341381E-1
7.035600417E-1,3.420009026E-3,9.052261845E-2,5.254600346E-2,1.047240345E-1
7.135980417E-1,-1.752644420E-2,9.553362745E-2,4.494345367E-2,1.070222605E-1
7.236360417E-1,-7.517285510E-2,8.547319142E-2,3.358348310E-2,1.186780305E-1
7.336740417E-1,-9.176156122E-2,7.370595315E-2,3.133873701E-2,1.217984732E-1
7.437120417E-1,-1.197601859E-1,5.514072368E-2,3.281866729E-2,1.358678272E-1
7.537500417E-1,-1.401844919E-1,3.812731784E-2,5.844292045E-3,1.453944287E-1
7.637880417E-1,-1.478895781E-1,3.154489704E-2,-4.974226356E-3,1.512982180E-1
7.738260417E-1,-1.499156201E-1,3.156583739E-2,-6.518476009E-3,1.533414026E-1
7.838630417E-1,-1.594680792E-1,4.297935566E-2,-6.866385341E-3,1.653010604E-1
7.939010417E-1,-1.532371218E-1,4.987125861E-2,-2.292751729E-2,1.627710938E-1
8.039390417E-1,-1.665046917E-1,5.177475572E-2,-3.654509783E-3,1.744069755E-1
8.139770417E-1,-1.734644132E-1,5.536424263E-2,-1.086588085E-2,1.824093456E-1
8.240150417E-1,-1.963506711E-1,3.686075611E-2,-1.013205528E-2,2.000373963E-1
8.340530417E-1,-2.180801487E-1,2.555036810E-2,9.625101686E-3,2.197826543E-1
8.440910417E-1,-1.972938452E-1,9.482082445E-3,9.035702348E-3,1.977281345E-1
8.541290417E-1,-1.738150268E-1,-5.446781879E-3,5.221563578E-4,1.739011318E-1
8.641670417E-1,-1.588065399E-1,-1.083874611E-2,-2.190366983E-2,1.606759667E-1
8.742050417E-1,-1.311355785E-1,-1.541072058E-2,-4.821847916E-2,1.405668951E-1
8.842430417E-1,-1.099530531E-1,-3.352318369E-3,-8.231768668E-2,1.373940081E-1
8.942810417E-1,-8.409286480E-2,-1.933800297E-2,-1.092300814E-1,1.392004991E-1
9.043180417E-1,-5.799621144E-2,-3.028547988E-2,-1.286603791E-1,1.443407911E-1
9.143560417E-1,-2.352748730E-2,-3.513634826E-2,-1.329762089E-1,1.395377288E-1
9.243940417E-1,-1.247830538E-2,-5.683508232E-2,-1.546635318E-1,1.652475197E-1
9.344320417E-1,1.252316449E-2,-5.416922707E-2,-1.839955044E-1,1.922120715E-1
9.444700417E-1,1.321574891E-2,-7.097494712E-2,-1.783096719E-1,1.923705753E-1
9.545080417E-1,2.903497059E-2,-6.244684705E-2,-1.742774320E-1,1.873906655E-1
9.645460417E-1,2.492388463E-2,-7.105886380E-2,-1.614229131E-1,1.781233253E-1
9.745840417E-1,2.106238341E-2,-6.125692952E-2,-1.448320234E-1,1.586579667E-1
9.846220417E-1,1.225119587E-2,-5.837687432E-2,-1.282475656E-1,1.414404092E-1
9.946600417E-1,2.742831104E-2,-5.805729657E-2,-1.007352465E-1,1.194594150E-1
1.004698042E0,1.662583594E-2,-5.813642585E-2,-6.424394310E-2,8.822441077E-2
1.014735042E0,5.035255755E-2,-4.864490563E-2,-5.544329882E-2,8.930658587E-2
1.024773042E0,3.225676814E-2,-3.596873595E-2,-1.969810009E-2,5.217532179E-2
1.034811042E0,4.669562666E-2,-3.272973480E-2,-2.659313679E-3,5.708580417E-2
1.044849042E0,6.384453258E-2,-3.358832533E-2,2.097337782E-2,7.512777460E-2
1.054887042E0,8.048598242E-2,-1.402197945E-2,5.748573124E-2,9.989603881E-2
1.064925042E0,9.014829615E-2,6.789119868E-3,7.305160403E-2,1.162297049E-1
1.074963042E0,9.571115440E-2,2.468572022E-2,9.027457774E-2,1.338637712E-1
1.085001042E0,9.391045866E-2,2.288755523E-2,1.012217349E-1,1.399601873E-1
1.095039042E0,8.579804080E-2,4.462189335E-2,1.326908648E-1,1.641928219E-1
1.105077042E0,8.564961288E-2,5.385909623E-2,1.605809140E-1,1.897969662E-1
1.115115042E0,9.104172329E-2,5.792795434E-2,1.224716860E-1,1.632285427E-1
1.125153042E0,9.759425020E-2,6.167254779E-2,1.030782259E-1,1.547684124E-1
1.135190042E0,8.487306610E-2,6.391754055E-2,8.742698371E-2,1.375949375E-1
1.145227833E0,7.644354642E-2,6.891730280E-2,5.605082452E-2,1.171960125E-1
1.155265833E0,7.670180149E-2,6.065703261E-2,2.930332124E-2,1.020839194E-1
1.165303833E0,6.012037698E-2,6.807685691E-2,8.824033141E-3,9.125120129E-2
1.175341833E0,3.603133771E-2,7.294626279E-2,7.030692101E-3,8.166299764E-2
1.185379833E0,2.700162875E-2,6.145915182E-2,-1.125355124E-2,6.806583367E-2
1.195417833E0,4.999460746E-3,5.549384069E-2,-1.429527283E-2,5.752317609E-2
1.205455833E0,-1.918137982E-2,6.291512679E-2,-1.720601678E-2,6.798739239E-2
1.215493833E0,-4.274839978E-2,5.058193286E-2,1.130559146E-2,6.718462632E-2
1.225531833E0,-6.712631891E-2,4.542441457E-2,1.646225095E-2,8.270626237E-2
1.235569833E0,-8.830063996E-2,4.008878460E-2,4.527206719E-2,1.070218377E-1
1.245606833E0,-1.200666440E-1,3.224181206E-2,3.382614255E-2,1.288399836E-1
1.255644833E0,-1.204031330E-1,1.407338927E-2,5.936911941E-2,1.349802469E-1
1.265682833E0,-1.445896106E-1,7.172596715E-3,3.553060591E-2,1.490638306E-1
1.275720833E0,-1.527253442E-1,-6.497179354E-3,1.096411407E-2,1.532561774E-1
1.285758833E0,-1.668572970E-1,-8.528876659E-3,-1.313401580E-2,1.675905775E-1
1.295796833E0,-1.839966007E-1,-3.191933812E-2,-4.933939040E-2,1.931527082E-1
1.305834833E0,-1.756309162E-1,-2.488779634E-2,-7.789543748E-2,1.937351809E-1
1.315872833E0,-1.812197580E-1,-2.686531554E-2,-1.187136805E-1,2.183009020E-1
1.325910833E0,-1.754229563E-1,-4.412164578E-2,-1.750907797E-1,2.517473224E-1
1.335948833E0,-1.620226364E-1,-4.475737517E-2,-1.904473221E-1,2.540172038E-1
1.345986833E0,-1.372364080E-1,-3.177182383E-2,-2.252628136E-1,2.656814176E-1
1.356024833E0,-1.264541058E-1,-3.796117469E-2,-2.427179217E-1,2.763036033E-1
1.366061833E0,-1.222913268E-1,-4.000960051E-2,-2.534458083E-1,2.842370744E-1
1.376099833E0,-1.214092561E-1,-4.923795034E-2,-2.492176867E-1,2.815564571E-1
1.386137833E0,-9.461128400E-2,-3.318598207E-2,-2.234501767E-1,2.449134254E-1
1.396175833E0,-8.435596210E-2,-3.156088552E-2,-1.936591977E-1,2.135787974E-1
1.406213833E0,-5.558912289E-2,-2.221910885E-2,-1.387392247E-1,1.511039769E-1
1.416251833E0,-5.500539718E-2,-1.180960318E-2,-8.173939705E-2,9.922897498E-2
1.426289833E0,-3.719889876E-2,-2.114778017E-2,-5.813477218E-2,7.218475193E-2
1.436327833E0,-2.356022257E-2,-1.261237107E-2,4.977734685E-3,2.718333744E-2
1.446365833E0,-2.067411002E-3,-1.146981600E-2,3.380684674E-2,3.575938693E-2
1.456403833E0,2.672460778E-3,5.058800848E-3,8.314506769E-2,8.334168101E-2
1.466441833E0,1.287004142E-2,8.820067998E-4,1.151258290E-1,1.158463310E-1
1.476478833E0,1.349821511E-2,3.664276460E-3,1.373873484E-1,1.380974737E-1
1.486516833E0,4.127695709E-2,1.828336626E-2,1.436467928E-1,1.505738016E-1
1.496554833E0,4.044497140E-2,3.387948012E-2,1.325581330E-1,1.426719086E-1
1.506592833E0,5.071347237E-2,2.624898246E-2,1.093581355E-1,1.233696363E-1
1.516630833E0,7.008548055E-2,3.955207416E-2,8.647096395E-2,1.181252249E-1
1.526668833E0,7.009553959E-2,3.394728041E-2,6.359314799E-2,1.005479537E-1
1.536706833E0,7.353898773E-2,4.122836125E-2,1.991678596E-2,8.662816430E-2
1.546744833E0,7.698672535E-2,5.086978032E-2,-5.644317269E-3,9.244754592E-2
1.556782833E0,7.097040182E-2,5.098680686E-2,-3.569491267E-2,9.439586432E-2
1.566820833E0,7.504702119E-2,4.765803267E-2,-3.760519803E-2,9.652716916E-2
1.576858833E0,8.892002455E-2,4.200712815E-2,-6.795984864E-2,1.195404141E-1
1.586895833E0,9.481923474E-2,5.209248793E-2,-5.550644875E-2,1.215947385E-1
1.596933833E0,7.631261447E-2,5.597091867E-2,-2.015418291E-2,9.676027053E-2
1.606971833E0,7.641026298E-2,4.564653567E-2,-7.560449839E-3,8.932689913E-2
1.617009833E0,7.017198737E-2,3.916105075E-2,1.999455392E-2,8.280989007E-2
1.627047833E0,6.796109118E-2,3.274619836E-2,3.781335890E-2,8.438526846E-2
1.637085833E0,6.370349592E-2,4.711813367E-2,7.628043652E-2,1.099861760E-1
1.647123833E0,4.730063075E-2,3.104070260E-2,1.093505341E-1,1.231195118E-1
1.657161833E0,3.180348102E-2,2.889390651E-2,1.205602312E-1,1.279886268E-1
1.667199833E0,3.196094471E-2,2.135247840E-2,1.176933414E-1,1.238109564E-1
1.677237833E0,1.604588351E-2,1.400765377E-2,1.214080775E-1,1.232623463E-1
1.687275833E0,-3.452415392E-3,1.371446159E-3,9.428635240E-2,9.435950553E-2
1.697312833E0,-4.687630562E-3,-1.252902084E-2,7.944085658E-2,8.055929454E-2
1.707350833E0,-1.177053647E-2,-2.292656712E-3,3.017221749E-2,3.246789971E-2
1.717388833E0,-4.086690282E-2,-2.818150551E-2,-3.076570988E-2,5.840231077E-2
1.727426833E0,-4.149503083E-2,-2.957663289E-2,-8.226506174E-2,9.676856504E-2
1.737464833E0,-5.780223006E-2,-3.425574845E-2,-1.440876728E-1,1.589836833E-1
1.747502833E0,-7.203278152E-2,-3.413925181E-2,-1.942310554E-1,2.099521684E-1
1.757540833E0,-9.127050474E-2,-3.739225888E-2,-2.338962275E-1,2.538423355E-1
1.767578833E0,-1.075719573E-1,-3.799036508E-2,-2.680217475E-1,2.912913506E-1
1.777616833E0,-1.083281667E-1,-3.840981144E-2,-2.784982038E-1,3.012831804E-1
1.787654833E0,-1.363172349E-1,-4.367364856E-2,-2.840366864E-1,3.180669982E-1
1.797692833E0,-1.354465388E-1,-4.499645320E-2,-2.710155219E-1,3.063002755E-1
1.807729833E0,-1.614327437E-1,-2.945882063E-2,-2.416759479E-1,2.921226055E-1
1.817767833E0,-1.674573858E-1,-3.098359175E-2,-1.988602960E-1,2.618155388E-1
1.827805833E0,-1.587445594E-1,-2.585935690E-2,-1.353835076E-1,2.102313859E-1
1.837843833E0,-1.692872354E-1,-2.517766292E-2,-8.821752727E-2,1.925471758E-1
1.847881833E0,-1.720049481E-1,-2.302533025E-2,-4.957795680E-2,1.804822479E-1
1.857919833E0,-1.496058638E-1,-3.636977272E-3,1.855146110E-2,1.507955530E-1
1.867957833E0,-1.434460505E-1,-5.083240382E-3,4.761153817E-2,1.512265430E-1
1.877995833E0,-1.290618726E-1,8.213757416E-3,9.268596947E-2,1.591072648E-1
1.888033833E0,-1.091197152E-1,2.283706818E-2,1.203924161E-1,1.640822288E-1
1.898071833E0,-8.652724341E-2,2.203489414E-2,1.129161662E-1,1.439533292E-1
1.908109833E0,-5.613785667E-2,3.768422680E-2,1.165116191E-1,1.347090097E-1
1.918146833E0,-3.194573281E-2,2.847963128E-2,9.674744546E-2,1.057907720E-1
1.928184833E0,-1.352442708E-2,4.458695624E-2,7.667746246E-2,8.972368719E-2
1.938222833E0,1.760113324E-2,4.071482040E-2,4.867046893E-2,6.585067226E-2
1.948260833E0,2.638996432E-2,4.031755691E-2,1.317377687E-2,4.995481968E-2
1.958298833E0,5.686213483E-2,6.426448144E-2,-1.304396868E-2,8.679499451E-2
1.968336833E0,7.269367221E-2,7.179371263E-2,-2.788829505E-2,1.059078097E-1
1.978374833E0,7.662296001E-2,5.377682408E-2,-3.465118468E-2,9.981848230E-2
1.988412833E0,7.829514035E-2,4.994049330E-2,-5.084680259E-2,1.058753003E-1
1.998450833E0,7.532926355E-2,6.139792051E-2,-5.102631211E-2,1.097628677E-1
2.008488833E0,7.202080387E-2,4.398302109E-2,-3.159659922E-2,9.011019596E-2
2.018526833E0,8.039314874E-2,3.261506542E-2,-1.291240633E-2,8.771277611E-2
2.028563833E0,6.701788961E-2,3.054029971E-2,2.785613537E-3,7.370120133E-2
2.038601833E0,7.087343398E-2,4.851102266E-2,5.756291449E-2,1.033917409E-1
2.048639833E0,3.900198821E-2,3.535726338E-2,6.669743478E-2,8.496963554E-2
2.058677833E0,3.817617863E-2,2.689566624E-2,1.035395712E-1,1.135836268E-1
2.068715833E0,4.289486339E-2,1.575252688E-2,1.296158141E-1,1.374349689E-1
2.078753833E0,3.019794524E-2,1.220803611E-2,1.278616494E-1,1.319452668E-1
2.088791833E0,3.596026663E-2,-5.075830864E-3,1.425785065E-1,1.471310142E-1
2.098829833E0,2.962287158E-2,-8.099919436E-3,1.254169285E-1,1.291221483E-1
2.108867833E0,3.489710578E-2,-1.618037861E-2,1.051113027E-1,1.119285424E-1
2.118905833E0,5.655742181E-2,-1.550215641E-2,6.055142641E-2,8.429432991E-2
2.128942833E0,3.866388210E-2,-1.703517758E-2,2.571254611E-2,4.945935788E-2
2.138980833E0,5.550046449E-2,-3.550751855E-2,-2.485534430E-2,7.041926989E-2
2.149018958E0,6.253885847E-2,-4.332065946E-2,-8.726267695E-2,1.157694396E-1
2.159056958E0,5.472125905E-2,-3.368248377E-2,-1.466931921E-1,1.601493632E-1
2.169094958E0,5.878845435E-2,-3.038675549E-2,-1.824875075E-1,1.941162735E-1
2.179132958E0,4.947965048E-2,-4.162687641E-2,-2.179947245E-1,2.273823488E-1
2.189170958E0,4.817237752E-2,-4.273360815E-2,-2.413911885E-1,2.498328343E-1
2.199208958E0,3.617371741E-2,-3.008209728E-2,-2.597064221E-1,2.639335069E-1
2.209246958E0,8.497064151E-3,-3.461295851E-2,-2.599122441E-1,2.623444904E-1
2.219284958E0,4.008302875E-3,-4.597315748E-2,-2.436523068E-1,2.479839598E-1
2.229321958E0,-5.225751646E-2,-2.542575845E-2,-2.020897132E-1,2.102797408E-1
2.239359958E0,-8.741952851E-2,-1.838307043E-2,-1.593196696E-1,1.826550529E-1
2.249397958E0,-9.550003337E-2,-2.639410305E-2,-1.198287445E-1,1.554857970E-1
2.259435958E0,-1.264066429E-1,-1.815004061E-2,-8.062082469E-2,1.510224510E-1
2.269473958E0,-1.521427332E-1,-1.943175942E-3,-2.582832098E-2,1.543317509E-1
2.279511958E0,-1.944741534E-1,-1.360087942E-2,4.136320353E-3,1.949930496E-1
2.289549958E0,-2.139328465E-1,-2.988667237E-3,5.313130975E-2,2.204521060E-1
2.299587958E0,-2.247545078E-1,1.138371575E-2,8.223407149E-2,2.395967869E-1
2.309625958E0,-2.026310375E-1,2.361054517E-2,7.482506454E-2,2.172914758E-1
2.319663958E0,-1.947577068E-1,2.977582195E-2,7.565478444E-2,2.110469387E-1
2.329701958E0,-1.705127204E-1,3.187382120E-2,4.474464834E-2,1.791441092E-1
2.339738958E0,-1.518066736E-1,2.754295302E-2,2.430278242E-2,1.561874055E-1
2.349776958E0,-1.117704956E-1,4.259476419E-2,-7.984372973E-3,1.198778872E-1
2.359814958E0,-9.035314056E-2,4.148754822E-2,-3.296192408E-2,1.047444276E-1
2.369852958E0,-5.549382241E-2,4.037197256E-2,-6.500583529E-2,9.452628797E-2
2.379890958E0,-3.431428456E-2,4.646622394E-2,-5.112162173E-2,7.713624505E-2
2.389928958E0,-8.940767320E-3,5.456463589E-2,-6.435504019E-2,8.484578958E-2
2.399966958E0,1.764068417E-2,4.989731527E-2,-4.961420953E-2,7.254312922E-2
2.410004958E0,1.902101993E-2,4.440446829E-2,-3.518094242E-2,5.975997584E-2
2.420042958E0,3.123415408E-2,5.149059931E-2,3.654509783E-3,6.033414986E-2
2.430080958E0,2.659732577E-2,4.176688981E-2,5.613034666E-2,7.484989404E-2
2.440117958E0,-1.490143266E-2,4.914456848E-3,7.105653405E-2,7.276836959E-2
2.450155958E0,3.724324624E-3,7.252667025E-3,1.292649812E-1,1.295218403E-1
2.460193958E0,2.842821690E-2,-6.537461188E-4,9.812388003E-2,1.021610823E-1
2.470231958E0,6.298290425E-2,1.127232629E-2,1.399881899E-2,6.549716406E-2
2.480269958E0,5.934102536E-2,8.129913826E-3,-5.311025977E-3,6.013035662E-2
2.490307958E0,8.153197621E-2,-9.707063204E-3,-2.536872983E-2,8.593755101E-2
2.500345958E0,1.144452953E-1,4.557392970E-3,-3.120425105E-2,1.187105755E-1
2.510383958E0,1.339892116E-1,9.815812279E-3,-3.779113948E-2,1.395622772E-1
2.520421958E0,1.474262320E-1,3.876640024E-3,-5.546142519E-2,1.575610735E-1
2.530459958E0,1.517661542E-1,4.964742903E-4,-3.211817086E-2,1.551282983E-1
2.540496958E0,1.562132997E-1,-5.846731430E-3,-4.395235062E-2,1.623840768E-1
2.550534958E0,1.427689612E-1,-1.276135630E-2,-7.869416714E-2,1.635194192E-1
2.560572958E0,1.252471309E-1,-1.439849446E-2,-1.040178734E-1,1.634438081E-1
2.570610958E0,9.133999525E-2,9.001057595E-3,-1.160303932E-1,1.479427792E-1
2.580648958E0,5.608685342E-2,2.614631815E-2,-6.951871634E-2,9.307103202E-2
2.590686958E0,5.349164898E-2,2.771651482E-2,-1.522030234E-2,6.213871022E-2
2.600724958E0,1.682824553E-2,2.071147738E-2,5.810261250E-2,6.393800686E-2
2.610762958E0,-5.614297299E-2,3.547154903E-2,1.723145217E-1,1.846687808E-1
2.620800958E0,-1.342071392E-1,2.082884196E-2,2.129058927E-1,2.525357718E-1
2.630838958E0,-1.467875972E-1,1.450022687E-2,1.982849300E-1,2.471310760E-1
2.640875958E0,-2.111999858E-1,9.953514207E-3,1.654241627E-1,2.684579298E-1
2.650913958E0,-2.239031349E-1,-1.102455966E-2,7.255166709E-2,2.356223655E-1
2.660951958E0,-2.277416127E-1,-1.563298786E-3,-2.001735806E-2,2.286249783E-1
2.670989958E0,-2.032247674E-1,1.884055110E-3,-8.594646871E-2,2.206595822E-1
2.681027958E0,-1.124203497E-1,-1.432418000E-2,-1.381205893E-1,1.786639705E-1
2.691065958E0,-6.667009905E-2,-1.981201116E-2,-1.740026128E-1,1.873881724E-1
2.701103958E0,-2.604414719E-2,-2.565527081E-2,-1.918021220E-1,1.952550755E-1
2.711141958E0,8.333689291E-3,-1.196279109E-2,-1.850784087E-1,1.856517604E-1
2.721179958E0,1.682843283E-2,-1.049077283E-2,-1.457447737E-1,1.470877002E-1
2.731217958E0,2.522197385E-2,-2.045923398E-2,-9.130719602E-2,9.691095018E-2
2.741254958E0,-3.548602089E-3,-4.405639451E-3,-2.774211466E-2,2.831302106E-2
2.751292958E0,9.199360432E-3,-4.467921434E-3,2.504596353E-2,2.705348117E-2
2.761330958E0,-9.189246576E-3,-1.310402141E-2,7.604654789E-2,7.771251557E-2
2.771368958E0,-4.472430185E-2,-2.380328402E-3,9.816481054E-2,1.078993011E-1
2.781406958E0,-3.988214948E-2,1.748098210E-3,1.009860921E-1,1.085902044E-1
2.791444958E0,-2.136733398E-2,-6.432832573E-3,1.017234260E-1,1.041422090E-1
2.801482958E0,-9.525799518E-3,-4.140394217E-2,7.103489935E-2,8.277067240E-2
2.811520958E0,-1.296045399E-2,-1.451105336E-2,5.427853346E-2,5.766023961E-2
2.821558958E0,-1.504396311E-2,-2.584484850E-2,4.396930754E-2,5.317496616E-2
2.831596958E0,-3.338217443E-2,-3.653409775E-2,-1.722823620E-2,5.240154569E-2
2.841633958E0,-3.691913690E-2,-2.642873866E-2,-4.623919666E-2,6.480404466E-2
2.851671958E0,-4.635638765E-2,-4.138776183E-2,-7.509754479E-2,9.747565203E-2
2.861709958E0,-4.016486236E-2,-5.264119430E-2,-1.262583429E-1,1.425674600E-1
2.871747958E0,-3.340108652E-2,-4.171207217E-2,-1.581081265E-1,1.668943055E-1
2.881785958E0,-3.618747664E-2,-4.234276746E-2,-1.990895069E-1,2.067343106E-1
2.891823958E0,-4.198758566E-2,-4.899727346E-2,-2.221099949E-1,2.312931905E-1
2.901861958E0,-3.278510062E-2,-4.216291990E-2,-2.364561385E-1,2.424130361E-1
2.911899958E0,-2.776540303E-2,-1.339451839E-2,-2.428763813E-1,2.448249728E-1
2.921937958E0,-9.401043691E-4,1.329800279E-2,-2.267023981E-1,2.270940289E-1
2.931975958E0,1.160579117E-2,3.195464068E-2,-1.907788593E-1,1.937843301E-1
2.942012958E0,3.472900746E-2,2.538905804E-2,-1.410903901E-1,1.475032420E-1
2.952050958E0,5.714022475E-2,4.873505325E-2,-8.676507890E-2,1.147531682E-1
2.962088958E0,8.823294017E-2,6.615274837E-2,-2.914895475E-2,1.140653296E-1
2.972126958E0,9.605400223E-2,7.664582354E-2,6.169631124E-2,1.375041397E-1
2.982164958E0,1.162936550E-1,7.099685591E-2,8.937059820E-2,1.629474503E-1
2.992202958E0,1.380305695E-1,7.905980998E-2,1.276710302E-1,2.039676044E-1
3.002240958E0,1.336059997E-1,1.168214758E-1,1.397712582E-1,2.259066732E-1
3.012278958E0,1.121807418E-1,1.191970260E-1,1.274693012E-1,2.074629427E-1
3.022316958E0,1.057785979E-1,1.010591183E-1,9.899511516E-2,1.766411334E-1
