"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.853516250E-1,-2.626956466E-1,4.131999845E0,4.979254961E-2,4.140641378E0
7.953896250E-1,-1.242772697E-1,2.737850263E0,-2.965801334E-1,2.756669853E0
8.054276250E-1,-1.370152462E-2,1.994605566E0,-2.625785744E-1,2.011861477E0
8.154656250E-1,2.471122870E-2,1.076472329E0,-2.697554469E-1,1.110032126E0
8.255036250E-1,8.921186456E-2,-2.230170625E-1,-3.395337796E-1,4.159069060E-1
8.355416250E-1,1.311703877E-1,-1.382845744E0,-4.741928172E-1,1.467762532E0
8.455796250E-1,1.144901087E-1,-2.202306852E0,-5.262114018E-1,2.267192513E0
8.556176250E-1,1.108209809E-1,-2.608960089E0,-4.648659235E-1,2.652367690E0
8.656556250E-1,1.166205966E-1,-2.769886281E0,-3.734546471E-1,2.797380694E0
8.756936250E-1,1.027903236E-1,-2.872254655E0,-3.910459954E-1,2.900574016E0
8.857316250E-1,7.586670946E-2,-2.860595891E0,-3.473971152E-1,2.882611553E0
8.957696250E-1,8.560477205E-2,-2.812777654E0,-2.780789584E-1,2.827786098E0
9.058076250E-1,9.336426476E-2,-2.712726824E0,-1.526398104E-1,2.718621456E0
9.158456250E-1,1.077315497E-1,-2.572243960E0,9.508742094E-3,2.574516555E0
9.258836250E-1,1.093284060E-1,-2.350091573E0,1.263402039E-1,2.356023121E0
9.359216250E-1,1.397853281E-1,-2.131809458E0,2.828619808E-1,2.155031879E0
9.459596250E-1,1.620928578E-1,-1.864900435E0,4.057049650E-1,1.915391408E0
9.559976250E-1,2.247933004E-1,-1.594231799E0,5.336291796E-1,1.696133002E0
9.660356250E-1,2.404997622E-1,-1.265864740E0,5.994536251E-1,1.421125724E0
9.760736250E-1,2.604900038E-1,-9.246507628E-1,6.281096596E-1,1.147761221E0
9.861116250E-1,2.392008032E-1,-5.495402574E-1,5.730043298E-1,8.291836230E-1
9.961496250E-1,2.174067870E-1,-1.624228600E-1,5.114933753E-1,5.790270887E-1
1.006186625E0,1.790054905E-1,2.555593209E-1,3.499359763E-1,4.688376261E-1
1.016224625E0,1.336253321E-1,6.175713690E-1,2.493977809E-1,6.793006538E-1
1.026262625E0,8.601628812E-2,9.810553439E-1,9.496813774E-2,9.893873543E-1
