"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.911203208E0,-1.402224749E-1,-4.915450811E-1,5.000013113E-1,7.150386147E-1
2.921241208E0,-9.438588470E-2,-4.589689970E-1,3.796964586E-1,6.031008507E-1
2.931279208E0,-4.198099673E-2,-3.956614137E-1,2.375068218E-1,4.633787314E-1
2.941316208E0,1.335326396E-2,-3.017022908E-1,7.859146595E-2,3.120564059E-1
2.951354208E0,6.564763188E-2,-1.876436025E-1,-8.240194619E-2,2.151971511E-1
2.961392208E0,1.113028973E-1,-6.038777903E-2,-2.411841601E-1,2.724056128E-1
2.971430208E0,1.459841728E-1,7.522091269E-2,-3.797034025E-1,4.136958282E-1
2.981468208E0,1.681658924E-1,2.085172832E-1,-4.954946637E-1,5.632709708E-1
2.991505208E0,1.815514565E-1,3.286628723E-1,-5.773295760E-1,6.886869059E-1
3.001543208E0,1.811707765E-1,4.307521880E-1,-6.249029040E-1,7.803037467E-1
3.011581208E0,1.672674865E-1,5.027901530E-1,-6.322808862E-1,8.249578589E-1
3.021619208E0,1.422690600E-1,5.446992517E-1,-5.994557738E-1,8.223654814E-1
3.031656208E0,1.080759317E-1,5.488316417E-1,-5.295912027E-1,7.703008633E-1
3.041694208E0,6.582044810E-2,5.193775296E-1,-4.290812612E-1,6.769018233E-1
3.051732208E0,2.035335824E-2,4.519292414E-1,-2.995155454E-1,5.425530945E-1
3.061770208E0,-2.816073596E-2,3.537739813E-1,-1.519712508E-1,3.860625830E-1
3.071808208E0,-7.702601701E-2,2.339080572E-1,5.428763106E-3,2.463238884E-1
3.081846208E0,-1.159876809E-1,9.254831821E-2,1.614786983E-1,2.193027663E-1
3.091883208E0,-1.419615000E-1,-5.500678346E-2,3.056521118E-1,3.414703899E-1
3.101921208E0,-1.579608321E-1,-2.023069412E-1,4.316067100E-1,5.021594119E-1
3.111959208E0,-1.621641070E-1,-3.393558562E-1,5.302461982E-1,6.500927821E-1
3.121997208E0,-1.515284777E-1,-4.581021070E-1,5.945059061E-1,7.656733588E-1
3.132035208E0,-1.291153133E-1,-5.461528301E-1,6.204363108E-1,8.365972111E-1
3.142072208E0,-9.483227879E-2,-6.020018458E-1,6.063989997E-1,8.597203791E-1
3.152110208E0,-5.970438197E-2,-6.180511117E-1,5.545147657E-1,8.324892884E-1
3.162148208E0,-2.351497114E-2,-5.923224688E-1,4.673077464E-1,7.548346777E-1
3.172186208E0,1.179481670E-2,-5.253157616E-1,3.462795913E-1,6.292895378E-1
3.182224208E0,3.998933733E-2,-4.256772101E-1,2.056458443E-1,4.744369796E-1
3.192261208E0,5.926929414E-2,-2.980063558E-1,5.334259942E-2,3.084899840E-1
3.202299208E0,7.538689673E-2,-1.488877982E-1,-1.017072499E-1,1.954357320E-1
3.212337208E0,7.815844566E-2,9.528727271E-3,-2.497920543E-1,2.619076357E-1
3.222375208E0,7.863857597E-2,1.665121168E-1,-3.793074787E-1,4.216449621E-1
3.232413208E0,7.097826153E-2,3.161327541E-1,-4.828921854E-1,5.815175789E-1
3.242450208E0,5.869112164E-2,4.431138337E-1,-5.544347167E-1,7.121743975E-1
3.252488208E0,4.458302259E-2,5.412294865E-1,-5.899024010E-1,8.018116023E-1
3.262526208E0,2.910890430E-2,6.032534838E-1,-5.884218216E-1,8.432095434E-1
3.272564208E0,1.742481813E-2,6.247121692E-1,-5.482792258E-1,8.313717749E-1
3.282601208E0,3.992571030E-3,6.053390503E-1,-4.750419855E-1,7.694908670E-1
3.292639208E0,-8.775422350E-3,5.445331931E-1,-3.742027283E-1,6.607730989E-1
3.302677208E0,-2.038185857E-2,4.494116902E-1,-2.485227138E-1,5.139550824E-1
3.312715208E0,-2.702351660E-2,3.247283399E-1,-1.075144559E-1,3.431298929E-1
3.322753208E0,-3.268793598E-2,1.763229072E-1,3.880726919E-2,1.834782628E-1
3.332790208E0,-3.280910850E-2,1.352467202E-2,1.803902388E-1,1.838477430E-1
3.342828208E0,-3.170433640E-2,-1.452009082E-1,3.117106557E-1,3.453288311E-1
3.352866208E0,-2.316224948E-2,-2.998592257E-1,4.194051623E-1,5.160937272E-1
3.362904208E0,-1.764435880E-2,-4.333643913E-1,4.989415109E-1,6.611041146E-1
3.372942208E0,-7.026069798E-3,-5.388175845E-1,5.487116575E-1,7.690632212E-1
3.382979208E0,-2.933387645E-3,-6.062216759E-1,5.625883937E-1,8.270544273E-1
3.393017208E0,2.018760424E-3,-6.322237253E-1,5.418237448E-1,8.326367063E-1
3.403055208E0,3.738898318E-3,-6.133074760E-1,4.844549298E-1,7.815731690E-1
3.413093208E0,-5.535844248E-4,-5.524204373E-1,3.969940543E-1,6.802741544E-1
3.423131208E0,-7.961979136E-3,-4.527143240E-1,2.866962552E-1,5.359182727E-1
3.433168208E0,-1.585319266E-2,-3.220111728E-1,1.568141431E-1,3.585152641E-1
3.443206208E0,-2.528718486E-2,-1.729726195E-1,1.697889343E-2,1.756338568E-1
3.453244208E0,-3.059859388E-2,-7.132790051E-3,-1.221558303E-1,1.261316674E-1
3.463282208E0,-3.373233974E-2,1.577908695E-1,-2.542871535E-1,3.011607306E-1
3.473320208E0,-2.929258347E-2,3.129130602E-1,-3.641042113E-1,4.809828639E-1
3.483357208E0,-1.947436668E-2,4.460788965E-1,-4.536556900E-1,6.365289608E-1
3.493395208E0,-2.843725495E-3,5.517675281E-1,-5.155092478E-1,7.551193789E-1
3.503433208E0,2.025411092E-2,6.186243892E-1,-5.417396426E-1,8.225498187E-1
3.513471208E0,3.994365782E-2,6.438908577E-1,-5.352705717E-1,8.382753231E-1
3.523509208E0,6.160682440E-2,6.279629469E-1,-4.939970374E-1,8.013525669E-1
3.533546208E0,7.729337364E-2,5.704250336E-1,-4.224799871E-1,7.140366406E-1
3.543584208E0,8.602318168E-2,4.716627598E-1,-3.236474991E-1,5.784578208E-1
3.553622208E0,8.894494176E-2,3.448171914E-1,-2.049112618E-1,4.108512180E-1
3.563660208E0,7.855878770E-2,1.933548152E-1,-7.337637246E-2,2.212276197E-1
3.573698208E0,6.299047917E-2,2.932327054E-2,6.090633571E-2,9.239716658E-2
3.583735208E0,3.877856582E-2,-1.365283728E-1,1.908549070E-1,2.378431611E-1
3.593773208E0,1.234109793E-2,-2.944429219E-1,3.074393272E-1,4.258730760E-1
3.603811208E0,-1.974380389E-2,-4.325733185E-1,4.061307013E-1,5.936763767E-1
3.613849208E0,-5.208709463E-2,-5.430918336E-1,4.777306020E-1,7.251815864E-1
3.623887208E0,-8.482221514E-2,-6.179066896E-1,5.178247094E-1,8.106453694E-1
3.633924208E0,-1.092388779E-1,-6.517133713E-1,5.286376476E-1,8.462394538E-1
3.643962208E0,-1.295447499E-1,-6.429057717E-1,5.031924844E-1,8.266270924E-1
3.654000208E0,-1.407513320E-1,-5.902076960E-1,4.455240965E-1,7.527601095E-1
3.664038208E0,-1.421685070E-1,-5.020332336E-1,3.639496267E-1,6.361671029E-1
3.674076208E0,-1.339931339E-1,-3.790111542E-1,2.559555173E-1,4.765677725E-1
3.684113208E0,-1.145615876E-1,-2.338299602E-1,1.354050934E-1,2.934882399E-1
3.694151208E0,-8.590091020E-2,-7.431833446E-2,4.359990824E-3,1.136714156E-1
3.704189208E0,-4.946072400E-2,8.762714267E-2,-1.274091601E-1,1.623513888E-1
3.714227208E0,-8.048304357E-3,2.449616343E-1,-2.483321279E-1,3.489123432E-1
3.724265208E0,3.664797172E-2,3.836375475E-1,-3.529441059E-1,5.225805044E-1
3.734302208E0,8.101943135E-2,4.953004122E-1,-4.330384135E-1,6.628792606E-1
3.744340208E0,1.212886348E-1,5.743699074E-1,-4.855622947E-1,7.618283701E-1
3.754378208E0,1.500033736E-1,6.132621765E-1,-5.074883699E-1,8.100221941E-1
3.764416208E0,1.716875583E-1,6.104997396E-1,-4.951728880E-1,8.046009811E-1
3.774454083E0,1.769438386E-1,5.693810582E-1,-4.548971057E-1,7.499568576E-1
3.784491083E0,1.689374149E-1,4.907507598E-1,-3.847552538E-1,6.460748902E-1
3.794529083E0,1.442278177E-1,3.803611398E-1,-2.914372683E-1,5.004117718E-1
3.804567083E0,1.098002344E-1,2.454374731E-1,-1.816520691E-1,3.244890119E-1
3.814605083E0,6.628525257E-2,9.554865211E-2,-6.101992726E-2,1.313267343E-1
3.824643083E0,1.548223384E-2,-5.848183483E-2,6.444752961E-2,8.839292190E-2
3.834680083E0,-3.527602181E-2,-2.087251395E-1,1.816868037E-1,2.789635751E-1
3.844718083E0,-7.997494191E-2,-3.453217149E-1,2.898870409E-1,4.579056394E-1
3.854756083E0,-1.193971857E-1,-4.596821368E-1,3.786379695E-1,6.073961366E-1
3.864794083E0,-1.439942122E-1,-5.390819311E-1,4.420715570E-1,7.118784469E-1
3.874832083E0,-1.569267809E-1,-5.857641697E-1,4.776655138E-1,7.719520841E-1
3.884869083E0,-1.598754376E-1,-5.901420712E-1,4.861994088E-1,7.811643136E-1
3.894907083E0,-1.471993327E-1,-5.527542233E-1,4.607041776E-1,7.344747880E-1
3.904945083E0,-1.239835173E-1,-4.792838991E-1,4.070208669E-1,6.408985525E-1
3.914983083E0,-9.264051169E-2,-3.723185658E-1,3.273622394E-1,5.043504879E-1
3.925021083E0,-5.360740423E-2,-2.415142804E-1,2.286309749E-1,3.368605411E-1
3.935058083E0,-1.277342252E-2,-9.457223862E-2,1.154319793E-1,1.497718615E-1
3.945096083E0,2.687281556E-2,5.914746597E-2,-6.104918662E-3,6.525213391E-2
3.955134083E0,6.570996344E-2,2.076162845E-1,-1.264371872E-1,2.518108083E-1
3.965172083E0,9.908881783E-2,3.438268900E-1,-2.368039787E-1,4.290823329E-1
3.975210083E0,1.266815662E-1,4.594685435E-1,-3.336713910E-1,5.818042273E-1
3.985247083E0,1.413961500E-1,5.388234258E-1,-4.076420665E-1,6.902866142E-1
3.995285083E0,1.480772197E-1,5.868988037E-1,-4.573984444E-1,7.586767465E-1
4.005323083E0,1.427975297E-1,5.932018757E-1,-4.793721437E-1,7.759363711E-1
4.015361083E0,1.286588162E-1,5.619384646E-1,-4.697466791E-1,7.436328876E-1
4.025399083E0,1.012073606E-1,4.954049289E-1,-4.294330180E-1,6.633865316E-1
4.035436083E0,6.572259963E-2,3.950045705E-1,-3.638066053E-1,5.410206252E-1
4.045474083E0,2.658157982E-2,2.684823573E-1,-2.758824527E-1,3.858762551E-1
4.055512083E0,-1.768921316E-2,1.257364005E-1,-1.699211448E-1,2.121220077E-1
4.065550083E0,-5.745633319E-2,-2.631731518E-2,-5.391038209E-2,8.306720532E-2
4.075588083E0,-9.351500124E-2,-1.767273247E-1,6.690232456E-2,2.108400431E-1
4.085625083E0,-1.204123273E-1,-3.148324490E-1,1.823316813E-1,3.832276627E-1
4.095663083E0,-1.385655105E-1,-4.325979650E-1,2.870548964E-1,5.373471071E-1
4.105701083E0,-1.424272209E-1,-5.248077512E-1,3.751213253E-1,6.606244755E-1
4.115739083E0,-1.380266249E-1,-5.813016295E-1,4.381937683E-1,7.409296270E-1
4.125777083E0,-1.190202236E-1,-5.995193124E-1,4.721896946E-1,7.723679999E-1
4.135814083E0,-9.481342137E-2,-5.790982246E-1,4.788697064E-1,7.574038119E-1
4.145852083E0,-6.330376118E-2,-5.189829469E-1,4.544719756E-1,6.927448606E-1
4.155890083E0,-2.920118533E-2,-4.237672687E-1,3.995240331E-1,5.831388001E-1
4.165928083E0,3.552691545E-3,-3.042806983E-1,3.210437298E-1,4.423442567E-1
4.175965083E0,3.324773535E-2,-1.656027287E-1,2.216132730E-1,2.786433535E-1
4.186003083E0,6.061990559E-2,-1.793875918E-2,1.066670790E-1,1.239937006E-1
4.196041083E0,7.955125719E-2,1.274804920E-1,-1.351126190E-2,1.508715764E-1
4.206079083E0,9.502344579E-2,2.668995559E-1,-1.346939653E-1,3.136993664E-1
4.216117083E0,1.005998403E-1,3.840219080E-1,-2.459475100E-1,4.669939308E-1
4.226154083E0,1.005480364E-1,4.788280725E-1,-3.429135382E-1,5.974746232E-1
4.236192083E0,9.358094633E-2,5.354072452E-1,-4.154857397E-1,6.841393948E-1
4.246230083E0,8.015665412E-2,5.574917793E-1,-4.620600641E-1,7.285064695E-1
4.256268083E0,6.520034373E-2,5.410808325E-1,-4.772142470E-1,7.243983639E-1
4.266306083E0,4.703206569E-2,4.922198653E-1,-4.632515311E-1,6.775650464E-1
4.276343083E0,2.788633667E-2,4.071491659E-1,-4.214939773E-1,5.866900919E-1
4.286381083E0,6.684582680E-3,2.972889543E-1,-3.537364602E-1,4.621199944E-1
4.296419083E0,-1.375517808E-2,1.678012758E-1,-2.627159953E-1,3.120355225E-1
4.306457083E0,-3.089935333E-2,3.037124872E-2,-1.523951143E-1,1.584343828E-1
4.316495083E0,-4.390943050E-2,-1.071059182E-1,-3.305939585E-2,1.203853789E-1
4.326532083E0,-5.505901948E-2,-2.399798185E-1,8.469120413E-2,2.603735950E-1
4.336570083E0,-5.827665329E-2,-3.535849154E-1,2.010476291E-1,4.108997565E-1
4.346608083E0,-5.545250699E-2,-4.427352846E-1,3.015491366E-1,5.385363447E-1
4.356646083E0,-4.884147272E-2,-5.025791526E-1,3.828189671E-1,6.336573645E-1
4.366684083E0,-3.912722692E-2,-5.275134444E-1,4.413936436E-1,6.889337577E-1
4.376721083E0,-2.724553645E-2,-5.192919970E-1,4.674342871E-1,6.992147811E-1
4.386759083E0,-1.551113091E-2,-4.701840878E-1,4.662925005E-1,6.623763036E-1
4.396797083E0,-5.425739102E-3,-3.938405812E-1,4.335625172E-1,5.857612981E-1
4.406835083E0,-1.792500727E-3,-2.874089777E-1,3.751715422E-1,4.726106427E-1
4.416873083E0,3.087741788E-3,-1.631522775E-1,2.897996306E-1,3.325838627E-1
4.426910083E0,3.779247869E-3,-2.594446950E-2,1.880180687E-1,1.898372786E-1
4.436948083E0,4.336114973E-3,1.077534109E-1,7.440335304E-2,1.310170157E-1
4.446986083E0,2.584862057E-3,2.356204540E-1,-4.568232596E-2,2.400219880E-1
4.457024083E0,1.802425366E-3,3.466737270E-1,-1.619098634E-1,3.826234776E-1
4.467062083E0,1.878017094E-3,4.342497587E-1,-2.655709982E-1,5.090229219E-1
4.477099083E0,6.703131832E-3,4.917633832E-1,-3.543056548E-1,6.061424370E-1
4.487137083E0,1.015661843E-2,5.171303749E-1,-4.187600315E-1,6.654975173E-1
4.497175083E0,2.106226422E-2,5.085744262E-1,-4.578815997E-1,6.846510975E-1
4.507213083E0,2.985591069E-2,4.639161229E-1,-4.648373723E-1,6.574065159E-1
4.517251083E0,3.720277175E-2,3.907660246E-1,-4.467009902E-1,5.946628514E-1
4.527288083E0,4.487561807E-2,2.933118939E-1,-3.974902332E-1,4.960284001E-1
4.537326083E0,4.807727039E-2,1.766113639E-1,-3.211448789E-1,3.696444657E-1
4.547364083E0,4.778827727E-2,4.985486716E-2,-2.269901186E-1,2.372630211E-1
4.557402083E0,4.361829907E-2,-8.013030142E-2,-1.162052900E-1,1.477399426E-1
4.567440083E0,3.532519564E-2,-2.025175840E-1,6.867221091E-4,2.055765377E-1
4.577477083E0,2.126556635E-2,-3.126238585E-1,1.150559112E-1,3.338019831E-1
4.587515083E0,7.262918632E-3,-3.993600607E-1,2.222089320E-1,4.570755053E-1
4.597553083E0,-1.032220013E-2,-4.568345249E-1,3.187474608E-1,5.571393674E-1
4.607591083E0,-2.598521300E-2,-4.861267507E-1,3.910836577E-1,6.244524613E-1
4.617629083E0,-4.463080317E-2,-4.812350571E-1,4.408216476E-1,6.541428084E-1
4.627666083E0,-5.995590240E-2,-4.441958368E-1,4.626803696E-1,6.441876870E-1
4.637704083E0,-7.251323760E-2,-3.794871569E-1,4.549814463E-1,5.968892597E-1
4.647742083E0,-7.845339924E-2,-2.906532884E-1,4.170700014E-1,5.143750149E-1
4.657780083E0,-7.974050194E-2,-1.876499504E-1,3.537355065E-1,4.082889419E-1
4.667817083E0,-7.523457706E-2,-7.253529876E-2,2.660359442E-1,2.858264067E-1
4.677855083E0,-6.494145095E-2,4.513647407E-2,1.633524448E-1,1.814902602E-1
4.687893083E0,-4.896743223E-2,1.563395411E-1,4.894258827E-2,1.709831526E-1
4.697931083E0,-2.798491903E-2,2.543180287E-1,-6.744447351E-2,2.645932207E-1
4.707969083E0,1.464418136E-3,3.346044719E-1,-1.836328357E-1,3.816848379E-1
4.718006083E0,2.884970419E-2,3.888309598E-1,-2.819935083E-1,4.811882786E-1
4.728044083E0,5.909457803E-2,4.206300974E-1,-3.672528863E-1,5.615127162E-1
4.738082083E0,8.387742192E-2,4.194063842E-1,-4.237768948E-1,6.020996542E-1
4.748120083E0,1.038836688E-1,3.932856023E-1,-4.514152408E-1,6.076521219E-1
4.758158083E0,1.167757660E-1,3.390838802E-1,-4.539119601E-1,5.784898658E-1
4.768194708E0,1.177230775E-1,2.644815147E-1,-4.267979562E-1,5.157186152E-1
4.778232708E0,1.127858460E-1,1.744978279E-1,-3.712822199E-1,4.254651875E-1
4.788270708E0,9.523418546E-2,7.122126222E-2,-2.931009531E-1,3.163071086E-1
4.798308708E0,6.744277477E-2,-3.097701073E-2,-1.949727833E-1,2.086204432E-1
4.808346708E0,3.756210580E-2,-1.306490004E-1,-8.826018870E-2,1.620800235E-1
4.818383708E0,3.609200008E-3,-2.194422483E-1,2.933994122E-2,2.214243863E-1
4.828421708E0,-3.360871598E-2,-2.928377390E-1,1.429995894E-1,3.276161927E-1
4.838459708E0,-6.623936445E-2,-3.450737894E-1,2.477710098E-1,4.299465627E-1
4.848497708E0,-9.448052943E-2,-3.750145435E-1,3.355590105E-1,5.120178980E-1
4.858535708E0,-1.121522039E-1,-3.801738620E-1,4.019351006E-1,5.645016450E-1
4.868572708E0,-1.229429990E-1,-3.582867384E-1,4.431827664E-1,5.830054308E-1
4.878610708E0,-1.210992932E-1,-3.153906763E-1,4.508071244E-1,5.633501406E-1
4.888648708E0,-1.130491495E-1,-2.517965436E-1,4.374609888E-1,5.172559582E-1
4.898686708E0,-9.786993265E-2,-1.727491319E-1,3.927244246E-1,4.400605185E-1
4.908724708E0,-7.164888829E-2,-7.896012813E-2,3.205100596E-1,3.377794596E-1
4.918761708E0,-4.274214059E-2,1.537250169E-2,2.279172540E-1,2.323993955E-1
4.928799708E0,-1.094308496E-2,1.103512645E-1,1.225425079E-1,1.652689291E-1
4.938837708E0,2.370836958E-2,1.924365461E-1,8.371729404E-3,1.940721436E-1
4.948875708E0,5.351691321E-2,2.658543289E-1,-1.046928689E-1,2.906943085E-1
4.958913708E0,8.084121346E-2,3.186618984E-1,-2.133069634E-1,3.918935671E-1
4.968950708E0,1.013658866E-1,3.492916524E-1,-3.050200343E-1,4.746755974E-1
4.978988708E0,1.145176366E-1,3.581258953E-1,-3.792604208E-1,5.340476690E-1
4.989026708E0,1.223610193E-1,3.450943232E-1,-4.281889498E-1,5.633898186E-1
4.999064708E0,1.163324267E-1,3.086441755E-1,-4.493735731E-1,5.574325688E-1
5.009102708E0,1.047330052E-1,2.555751801E-1,-4.442240000E-1,5.230895116E-1
5.019139708E0,8.721366525E-2,1.849034131E-1,-4.104394019E-1,4.585368013E-1
5.029177708E0,5.829349905E-2,1.045142189E-1,-3.490656316E-1,3.690097142E-1
5.039215708E0,2.984800749E-2,2.363375202E-2,-2.649491429E-1,2.676705179E-1
5.049253708E0,-2.012185054E-3,-6.227502972E-2,-1.642062962E-1,1.756301111E-1
5.059290708E0,-3.223773092E-2,-1.398145556E-1,-5.513413250E-2,1.537112677E-1
5.069328708E0,-6.022081897E-2,-2.069089711E-1,6.053476781E-2,2.238354920E-1
5.079366708E0,-8.187578619E-2,-2.623732984E-1,1.713270545E-1,3.238770626E-1
5.089404708E0,-9.224548191E-2,-2.975151837E-1,2.699480057E-1,4.121849575E-1
5.099442708E0,-1.005271152E-1,-3.145234585E-1,3.521994650E-1,4.827785931E-1
5.109479708E0,-9.770934284E-2,-3.141134381E-1,4.115037024E-1,5.268298253E-1
5.119517708E0,-8.605934680E-2,-2.917594016E-1,4.467165470E-1,5.404492880E-1
5.129555708E0,-7.134523988E-2,-2.519321144E-1,4.510639608E-1,5.215540530E-1
5.139593708E0,-4.855257273E-2,-1.978100538E-1,4.266323745E-1,4.727592968E-1
5.149631708E0,-2.512754872E-2,-1.314126104E-1,3.746676445E-1,3.978398066E-1
5.159668708E0,-3.526649671E-3,-5.781402439E-2,2.985649109E-1,3.041313938E-1
5.169706708E0,1.939291880E-2,1.669320092E-2,2.025361806E-1,2.041461553E-1
5.179744708E0,3.791467100E-2,8.904515952E-2,9.356148541E-2,1.346117167E-1
5.189782708E0,5.292117968E-2,1.551517844E-1,-1.953743026E-2,1.650891839E-1
5.199820708E0,6.453894824E-2,2.062522471E-1,-1.342922449E-1,2.544399189E-1
5.209857708E0,7.038553059E-2,2.465323061E-1,-2.421028763E-1,3.526274288E-1
5.219895708E0,7.302552462E-2,2.693060637E-1,-3.286252320E-1,4.311067458E-1
5.229933708E0,6.866816431E-2,2.769768834E-1,-3.983187973E-1,4.899891581E-1
5.239971708E0,5.800805986E-2,2.602042854E-1,-4.370680749E-1,5.119567436E-1
5.250009708E0,4.656848684E-2,2.306837589E-1,-4.487512708E-1,5.067162160E-1
5.260046708E0,3.002705798E-2,1.856387854E-1,-4.311222136E-1,4.703506627E-1
5.270084708E0,1.404943969E-2,1.315992177E-1,-3.867471814E-1,4.087653645E-1
5.280122708E0,-2.204097807E-3,6.848736852E-2,-3.173587918E-1,3.246721122E-1
5.290160708E0,-1.883635297E-2,5.775797181E-4,-2.246659547E-1,2.254549467E-1
5.300198708E0,-3.299931064E-2,-6.538012624E-2,-1.194601730E-1,1.401222621E-1
5.310235708E0,-4.457244277E-2,-1.264705062E-1,-6.925655063E-3,1.342738109E-1
5.320273708E0,-5.116243660E-2,-1.779185236E-1,1.059076861E-1,2.132815836E-1
5.330311708E0,-5.381735414E-2,-2.200424671E-1,2.137722373E-1,3.114700056E-1
5.340349708E0,-5.181998014E-2,-2.459752560E-1,3.038621843E-1,3.943619707E-1
5.350387708E0,-4.816558212E-2,-2.565994859E-1,3.769365251E-1,4.585241143E-1
5.360424708E0,-3.763331100E-2,-2.512649000E-1,4.255447984E-1,4.956195027E-1
5.370462708E0,-2.597200871E-2,-2.299844027E-1,4.439893365E-1,5.006934208E-1
5.380500708E0,-1.321173739E-2,-1.932024211E-1,4.360328615E-1,4.771020664E-1
5.390538708E0,-4.376269411E-3,-1.455679089E-1,3.963029981E-1,4.222146777E-1
5.400575708E0,6.972791627E-3,-8.963167667E-2,3.334936798E-1,3.453990326E-1
5.410613708E0,1.363308728E-2,-2.619239315E-2,2.456491292E-1,2.474174553E-1
5.420651708E0,1.831332594E-2,3.743292019E-2,1.444490105E-1,1.503400082E-1
5.430689708E0,1.846323535E-2,9.481081367E-2,3.461394086E-2,1.026065609E-1
5.440727708E0,2.017751336E-2,1.477129161E-1,-7.924418896E-2,1.688368417E-1
5.450764708E0,2.056857944E-2,1.916754097E-1,-1.875087917E-1,2.689276410E-1
5.460802708E0,1.996324398E-2,2.232359946E-1,-2.834944725E-1,3.613889267E-1
5.470840708E0,1.972207054E-2,2.387126982E-1,-3.591749072E-1,4.317167200E-1
5.480878708E0,2.022301033E-2,2.413758636E-1,-4.120306671E-1,4.779545462E-1
5.490916708E0,2.325948887E-2,2.280483693E-1,-4.387530982E-1,4.950266092E-1
5.500953708E0,2.590294182E-2,2.037800401E-1,-4.379592240E-1,4.837412005E-1
5.510991708E0,2.833404019E-2,1.671864986E-1,-4.068561494E-1,4.407789349E-1
5.521029708E0,3.112263605E-2,1.193555892E-1,-3.509002328E-1,3.719480454E-1
5.531067708E0,3.123541735E-2,6.859071553E-2,-2.717274427E-1,2.819860647E-1
5.541105708E0,3.244075924E-2,1.405663323E-2,-1.741628051E-1,1.777151498E-1
5.551142708E0,2.607561648E-2,-4.212333262E-2,-6.920273602E-2,8.510776462E-2
5.561180708E0,2.169631422E-2,-9.192951024E-2,4.299464077E-2,1.037800753E-1
5.571218708E0,1.276896615E-2,-1.372185647E-1,1.513115466E-1,2.046635413E-1
5.581256708E0,4.276412539E-3,-1.717666835E-1,2.486420870E-1,3.022333017E-1
5.591294708E0,-8.094418794E-3,-1.956841201E-1,3.304221332E-1,3.841049083E-1
5.601331708E0,-1.966292411E-2,-2.070736736E-1,3.898444474E-1,4.418651718E-1
5.611369708E0,-3.136938065E-2,-2.076744735E-1,4.232692420E-1,4.725141017E-1
5.621407708E0,-4.296372086E-2,-1.947477609E-1,4.314009547E-1,4.752676671E-1
5.631445708E0,-5.156696960E-2,-1.714228094E-1,4.095402658E-1,4.469543167E-1
5.641482708E0,-5.966697261E-2,-1.375274062E-1,3.630260229E-1,3.927617960E-1
5.651520708E0,-6.492634863E-2,-9.635056555E-2,2.938429713E-1,3.159787240E-1
5.661558708E0,-6.137609109E-2,-4.876014590E-2,2.035232037E-1,2.180969299E-1
5.671596708E0,-5.640554801E-2,-2.345646732E-3,1.017784551E-1,1.163870346E-1
5.681634708E0,-4.705838487E-2,4.473398253E-2,-8.436998352E-3,6.547368724E-2
5.691671708E0,-3.182021901E-2,8.927714080E-2,-1.160016507E-1,1.497975873E-1
5.701709708E0,-1.289819181E-2,1.253941357E-1,-2.154001445E-1,2.495741871E-1
5.711747708E0,7.208866067E-3,1.529768109E-1,-3.023905456E-1,3.389600485E-1
5.721785708E0,2.936556749E-2,1.726900637E-1,-3.651939929E-1,4.050319087E-1
5.731823708E0,4.999756068E-2,1.802683175E-1,-4.058547914E-1,4.468943209E-1
5.741860708E0,6.629929692E-2,1.776368469E-1,-4.180786908E-1,4.590645247E-1
5.751898708E0,7.696246356E-2,1.619774997E-1,-4.033043385E-1,4.413777528E-1
5.761936708E0,8.578844368E-2,1.376695037E-1,-3.632863462E-1,3.978561532E-1
5.771975125E0,8.326938003E-2,1.042589247E-1,-3.005111217E-1,3.288018360E-1
5.782013125E0,7.526950538E-2,6.626334786E-2,-2.175707072E-1,2.395690763E-1
5.792050125E0,5.837371945E-2,2.305794507E-2,-1.240870729E-1,1.390566849E-1
5.802088125E0,3.635470569E-2,-1.888311468E-2,-1.912789792E-2,4.521186929E-2
5.812126125E0,1.216176618E-2,-6.029342860E-2,8.621376753E-2,1.059057118E-1
5.822164125E0,-1.374706253E-2,-9.868848324E-2,1.849685609E-1,2.100994217E-1
5.832202125E0,-3.947237134E-2,-1.315443814E-1,2.710457742E-1,3.038549063E-1
5.842239125E0,-6.273428351E-2,-1.561314911E-1,3.384951353E-1,3.780100388E-1
5.852277125E0,-7.882283628E-2,-1.711422950E-1,3.863067329E-1,4.298088139E-1
5.862315125E0,-8.739368618E-2,-1.758409142E-1,4.032716155E-1,4.485372664E-1
5.872353125E0,-9.160620719E-2,-1.726831943E-1,3.989588618E-1,4.442739653E-1
5.882390125E0,-8.762318641E-2,-1.579215527E-1,3.661175370E-1,4.082390115E-1
5.892428125E0,-7.627192140E-2,-1.331728548E-1,3.125577271E-1,3.482021654E-1
5.902466125E0,-5.894220248E-2,-1.017867029E-1,2.369202375E-1,2.645107088E-1
5.912504125E0,-3.669410199E-2,-6.457585841E-2,1.437240839E-1,1.617810585E-1
5.922542125E0,-1.163535286E-2,-2.368994430E-2,4.352318123E-2,5.090051278E-2
5.932579125E0,1.411626022E-2,2.386486158E-2,-5.980309471E-2,6.591821113E-2
5.942617125E0,3.859976679E-2,6.510844082E-2,-1.582582891E-1,1.754272987E-1
5.952655125E0,6.170018762E-2,1.033992395E-1,-2.464997619E-1,2.743363784E-1
5.962693125E0,7.719126344E-2,1.384373903E-1,-3.176144063E-1,3.549680455E-1
5.972731125E0,8.952910453E-2,1.646619737E-1,-3.673280180E-1,4.123819818E-1
