"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.853526250E-1,-2.165350950E-2,3.945280854E-3,-6.039881408E-2,6.428418513E-2
5.953906250E-1,-1.423561295E-2,1.733396117E-2,-6.446321368E-2,6.825411932E-2
6.054286250E-1,-7.409308450E-3,1.254483573E-3,-6.463979959E-2,6.507515096E-2
6.154666250E-1,-1.540891159E-2,-4.366024565E-3,-6.436439574E-2,6.632700932E-2
6.255046250E-1,-1.560486641E-2,6.338052861E-3,-4.537965596E-2,4.840450335E-2
6.355426250E-1,-7.067703148E-3,1.934421564E-2,-1.906016886E-2,2.806138171E-2
6.455806250E-1,-1.204232236E-2,3.661617804E-3,-2.925771296E-2,3.185025495E-2
6.556186250E-1,-1.057111722E-2,-1.334002052E-2,-1.489929020E-2,2.262064356E-2
6.656566250E-1,-1.640334939E-2,-4.142220559E-2,-7.131848931E-3,4.511908971E-2
6.756946250E-1,-2.818029039E-2,-3.731013291E-2,7.381525040E-3,4.733562818E-2
6.857326250E-1,-3.685450690E-2,-4.424092898E-2,9.774205685E-3,5.840419140E-2
6.957706250E-1,-5.130099420E-2,-5.476714142E-2,-3.094346523E-3,7.510530451E-2
7.058087500E-1,-7.199629124E-2,-7.419383934E-2,6.046605706E-3,1.035603843E-1
7.158467500E-1,-7.818330321E-2,-6.348596122E-2,-5.011648536E-3,1.008375565E-1
7.258847500E-1,-7.647475594E-2,-7.879318608E-2,-5.291730165E-3,1.099306912E-1
7.359227500E-1,-1.036011131E-1,-7.884202860E-2,-7.965661883E-3,1.304327715E-1
7.459607500E-1,-9.755663616E-2,-6.641804751E-2,-7.949289680E-3,1.182871316E-1
7.559987500E-1,-1.079685173E-1,-8.316779874E-2,-1.122957766E-2,1.367486266E-1
7.660367500E-1,-9.406090569E-2,-7.362115938E-2,-3.921084344E-2,1.257180151E-1
7.760747500E-1,-9.843766537E-2,-7.005031960E-2,-3.172348380E-2,1.249135728E-1
7.861127500E-1,-9.779449906E-2,-5.320679365E-2,-3.861501217E-2,1.178382200E-1
7.961507500E-1,-7.746162890E-2,-4.992646912E-2,-3.608375251E-2,9.896965932E-2
8.061887500E-1,-7.519364926E-2,-2.384220455E-2,-3.265962303E-2,8.537673327E-2
8.162267500E-1,-5.270910423E-2,-9.382277783E-3,-2.999387741E-2,6.136700651E-2
8.262647500E-1,-3.031156395E-2,-1.749450378E-3,-2.643350780E-2,4.025645066E-2
8.363027500E-1,-1.641038432E-2,1.902258223E-2,-2.945827246E-2,3.871626485E-2
8.463407500E-1,-9.705647081E-3,2.270417193E-2,-2.049741447E-2,3.209085552E-2
8.563787500E-1,8.311058739E-3,5.029429553E-2,-8.082021475E-3,5.161306939E-2
8.664167500E-1,1.646046024E-2,4.819518166E-2,-1.451863647E-2,5.295765375E-2
8.764537500E-1,3.098091482E-2,6.725672096E-2,1.048932016E-2,7.478843116E-2
8.864917500E-1,3.068830736E-2,7.849342491E-2,2.727141380E-3,8.432334946E-2
8.965297500E-1,4.487947234E-2,7.896030681E-2,-3.231756091E-3,9.088091844E-2
9.065677500E-1,4.086674751E-2,8.415895661E-2,1.521562457E-2,9.478573870E-2
