"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.184371917E0,-2.178533133E-1,-1.142335804E-2,-1.447975248E-1,2.618336922E-1
1.194409917E0,-2.311940464E-1,2.798499338E-2,-1.729273099E-1,2.900649952E-1
1.204447917E0,-2.342490704E-1,3.578194482E-2,-1.616784364E-1,2.868673759E-1
1.214485917E0,-2.696548748E-1,4.711598665E-2,-1.694359374E-1,3.219350937E-1
1.224523917E0,-2.518540135E-1,6.354032205E-2,-1.489028549E-1,2.993991931E-1
1.234562125E0,-2.280136179E-1,7.678075718E-2,-7.043497503E-2,2.506922024E-1
1.244600125E0,-2.122692406E-1,8.603410386E-2,-7.159740150E-2,2.399714263E-1
1.254638125E0,-2.194549753E-1,1.204436523E-1,-1.046388477E-1,2.713235117E-1
1.264675125E0,-2.498659967E-1,1.244134367E-1,-1.550412619E-1,3.192953373E-1
1.274713125E0,-2.831643549E-1,1.117705687E-1,-1.892860651E-1,3.584744431E-1
1.284751125E0,-3.144266396E-1,1.021441149E-1,-1.804251945E-1,3.766308308E-1
1.294789125E0,-2.747522581E-1,7.750285177E-2,-1.124273390E-1,3.068149311E-1
1.304827125E0,-2.675342359E-1,5.719881568E-2,-3.589430273E-2,2.759251218E-1
1.314865125E0,-2.154846976E-1,5.125245318E-2,1.999513865E-2,2.223966601E-1
1.324903125E0,-1.751999399E-1,6.568449603E-2,1.390719312E-1,2.331318812E-1
1.334941125E0,-9.775474713E-2,8.896271836E-2,2.264533067E-1,2.622049884E-1
1.344979125E0,-6.296264456E-2,1.136894970E-1,2.184893990E-1,2.542188305E-1
1.355016125E0,-6.597412507E-2,1.270916076E-1,1.756620526E-1,2.266319012E-1
1.365054125E0,-8.397898114E-2,1.211692004E-1,9.944418132E-2,1.778302269E-1
1.375092125E0,-5.927539950E-2,9.765162600E-2,7.065249145E-2,1.343174880E-1
1.385130125E0,-4.603522019E-2,6.951297875E-2,8.568919122E-2,1.195572382E-1
1.395168125E0,-1.633528414E-2,4.451001054E-2,1.170057088E-1,1.262470532E-1
1.405206125E0,2.558747965E-2,-1.888321750E-3,1.253923702E-1,1.279903566E-1
1.415244125E0,7.674030175E-2,-5.060834583E-2,1.294117463E-1,1.587377669E-1
1.425282125E0,9.408612181E-2,-6.384446863E-2,1.283224100E-1,1.714495710E-1
1.435320125E0,1.286395575E-1,-6.035587359E-2,1.224266624E-1,1.875613364E-1
1.445357125E0,1.356896185E-1,-6.952366820E-2,1.193662298E-1,1.936324090E-1
1.455395125E0,1.483913332E-1,-7.409452803E-2,7.767558217E-2,1.831487999E-1
1.465433125E0,1.504039631E-1,-7.219120452E-2,3.268008828E-2,1.700026773E-1
1.475471125E0,1.503189501E-1,-6.598898979E-2,-2.115873456E-2,1.655234895E-1
1.485509125E0,1.474248889E-1,-4.352435270E-2,-7.530745983E-2,1.711714949E-1
1.495547125E0,1.353154789E-1,-6.047236109E-2,-8.095879376E-2,1.688831299E-1
1.505585125E0,1.303864040E-1,-7.265554653E-2,-9.738303781E-2,1.782214882E-1
1.515623125E0,1.789683607E-1,-8.530042447E-2,-6.005090475E-2,2.071519918E-1
1.525660125E0,1.975327222E-1,-8.969687283E-2,-3.422375321E-2,2.196268896E-1
1.535698125E0,1.804410003E-1,-9.260734269E-2,-4.654500604E-2,2.080901537E-1
1.545736125E0,1.401645109E-1,-9.371836849E-2,-1.024063808E-1,1.972721205E-1
1.555774125E0,9.264799912E-2,-7.229979828E-2,-1.489712673E-1,1.897454902E-1
1.565812125E0,3.577794313E-2,-5.239006553E-2,-1.877336293E-1,1.981633058E-1
1.575850125E0,-1.257898713E-2,-3.822366899E-2,-2.032772827E-1,2.072219425E-1
1.585888125E0,-8.945783135E-2,-2.866577374E-2,-2.216544968E-1,2.407387508E-1
1.595926125E0,-1.480727330E-1,-4.017914236E-3,-2.380752325E-1,2.803952465E-1
1.605964125E0,-2.021793218E-1,3.284072226E-2,-2.311386806E-1,3.088366572E-1
1.616001125E0,-2.791805007E-1,4.244782548E-2,-2.251008457E-1,3.611287314E-1
1.626039125E0,-3.918586487E-1,4.456473682E-2,-2.223567474E-1,4.527490910E-1
1.636077125E0,-5.956843637E-1,3.765460700E-2,-2.062979543E-1,6.315192606E-1
1.646115125E0,-8.705770281E-1,2.608168814E-3,-2.107663965E-1,8.957307845E-1
1.656153125E0,-1.265204882E0,1.719519943E-3,-1.966810387E-1,1.280402195E0
1.666191125E0,-1.706153354E0,3.031713707E-2,-1.319938767E-1,1.711520020E0
1.676229125E0,-2.187651536E0,1.209944235E-1,2.433435738E-2,2.191130087E0
1.686267125E0,-2.773663875E0,1.323614656E-1,8.581841469E-2,2.778146081E0
1.696305125E0,-3.131645327E0,1.317191489E-1,2.274239445E-1,3.142653980E0
1.706342125E0,-3.466414796E0,1.403354597E-1,-1.957238495E-2,3.469309536E0
1.716380125E0,-3.577715961E0,1.333792831E-1,-2.754775321E-1,3.590783953E0
1.726418125E0,-3.320130031E0,1.335008503E-1,-3.031997663E-1,3.336617449E0
1.736456125E0,-2.999858150E0,1.210440335E-1,-2.940441960E-1,3.016664145E0
1.746494125E0,-2.659686731E0,1.179022697E-1,-2.942412472E-1,2.678509355E0
1.756532125E0,-2.293032103E0,1.023903557E-1,-2.913451213E-1,2.313733345E0
1.766570125E0,-1.922845319E0,1.054969449E-1,-2.998224145E-1,1.948937456E0
1.776608125E0,-1.448082691E0,8.055445880E-2,-2.503216410E-1,1.471765411E0
1.786645125E0,-1.037883994E0,8.477927310E-2,-2.341038036E-1,1.067330924E0
1.796683125E0,-5.250179120E-1,6.638146587E-2,-2.026335043E-1,5.666662545E-1
1.806721125E0,-4.665560064E-2,5.591478540E-2,-1.298438555E-1,1.488712031E-1
1.816759125E0,4.256483558E-1,4.200732915E-2,-9.866884053E-2,4.389495171E-1
1.826797125E0,9.620780593E-1,3.758431250E-2,-4.933295846E-3,9.628245480E-1
1.836835125E0,1.324754972E0,1.359422822E-3,5.028430045E-2,1.325709657E0
1.846873125E0,1.813986097E0,-2.274011403E-2,1.300935316E-1,1.818787234E0
1.856911125E0,2.247189640E0,-4.583330853E-2,1.813011074E-1,2.254957220E0
1.866949125E0,2.614213227E0,-5.294036161E-2,2.575827134E-1,2.627406009E0
1.876986125E0,2.978975696E0,-9.665471228E-2,2.897160870E-1,2.994590747E0
1.887024125E0,3.302179372E0,-9.808813892E-2,3.697451735E-1,3.324262532E0
1.897062125E0,3.454322461E0,-1.342848158E-1,3.698077387E-1,3.476655554E0
1.907100125E0,3.762254087E0,-1.497491663E-1,4.036812437E-1,3.786811214E0
1.917138125E0,3.788598424E0,-1.508550940E-1,3.830575293E-1,3.810901252E0
1.927176125E0,3.938903734E0,-1.836442877E-1,3.979404473E-1,3.963211381E0
1.937214125E0,3.902518265E0,-1.874170574E-1,3.729348296E-1,3.924774433E0
1.947252125E0,3.874975833E0,-1.872038351E-1,3.495576614E-1,3.895211617E0
1.957290125E0,3.734149737E0,-1.897060231E-1,3.146760964E-1,3.752183855E0
1.967327125E0,3.553418441E0,-1.860109848E-1,2.861440229E-1,3.569770455E0
1.977365125E0,3.321012961E0,-1.744401307E-1,1.993111163E-1,3.331558399E0
1.987403125E0,3.097466598E0,-1.638641804E-1,1.398069263E-1,3.104947144E0
1.997441125E0,2.834478718E0,-1.223323578E-1,6.900650024E-2,2.837956431E0
2.007479125E0,2.464506088E0,-1.156176529E-1,-2.686327815E-2,2.467362830E0
2.017517125E0,2.137123699E0,-6.702460477E-2,-9.781690121E-2,2.140410743E0
2.027555125E0,1.749539694E0,-5.631402232E-2,-1.552412367E-1,1.757316207E0
2.037593125E0,1.327949306E0,-2.308064125E-2,-2.716078448E-1,1.355637451E0
2.047630125E0,9.317777878E-1,2.650433220E-3,-3.211904794E-1,9.855862188E-1
2.057668125E0,5.017020665E-1,2.522289662E-2,-3.818588501E-1,6.309970994E-1
2.067706125E0,1.142299716E-1,5.603436096E-2,-4.268321246E-1,4.453919606E-1
2.077744125E0,-2.566936990E-1,8.202501526E-2,-4.503010941E-1,5.247769370E-1
2.087782125E0,-7.463784400E-1,1.205989873E-1,-4.840132159E-1,8.977158151E-1
2.097820125E0,-1.039428244E0,1.312307602E-1,-4.621101308E-1,1.145066967E0
2.107858125E0,-1.486622858E0,1.603148840E-1,-4.767895657E-1,1.569419216E0
2.117896125E0,-1.865556200E0,1.901483284E-1,-4.624726582E-1,1.931408109E0
2.127934125E0,-2.127179632E0,1.880364055E-1,-4.155417359E-1,2.175528858E0
2.137971125E0,-2.580763353E0,2.049093868E-1,-3.965891558E-1,2.619085776E0
2.148009125E0,-2.796396095E0,1.945612769E-1,-2.948090118E-1,2.818616250E0
2.158047125E0,-3.069244134E0,2.011107431E-1,-2.898119813E-1,3.089449153E0
2.168085125E0,-3.389946079E0,2.051823787E-1,-2.142332107E-1,3.402900247E0
2.178123125E0,-3.499074126E0,1.791524201E-1,-2.105880564E-1,3.509980436E0
2.188161125E0,-3.721221543E0,1.548776130E-1,-1.366886061E-1,3.726950580E0
2.198199125E0,-3.780988566E0,1.597638753E-1,-1.070783061E-1,3.785877018E0
2.208237125E0,-3.841360190E0,1.173748143E-1,-8.525942087E-2,3.844098610E0
2.218275125E0,-3.783083623E0,1.172883121E-1,-4.536562264E-2,3.785173218E0
2.228311750E0,-3.722232819E0,5.289369352E-2,-3.231814563E-2,3.722748899E0
2.238349750E0,-3.509743541E0,6.223182483E-2,-6.896206141E-3,3.510301992E0
2.248387750E0,-3.340489159E0,3.267098855E-2,-2.582130432E-2,3.340748712E0
2.258425750E0,-3.002614527E0,2.914451452E-2,-2.102658749E-3,3.002756704E0
2.268463750E0,-2.741011268E0,-3.856805172E-3,-2.332454324E-3,2.741014974E0
2.278501750E0,-2.383015051E0,-2.547302954E-3,-1.675870478E-2,2.383075340E0
2.288539750E0,-2.038060464E0,-3.981224785E-2,-3.099609017E-2,2.038684926E0
2.298577750E0,-1.635933118E0,-4.200992385E-2,-2.901329935E-2,1.636729597E0
2.308614750E0,-1.218433588E0,-6.973531913E-2,-1.260484278E-2,1.220492649E0
2.318652750E0,-7.947536977E-1,-7.910719983E-2,-9.621593356E-3,7.987389837E-1
2.328690750E0,-3.235741334E-1,-7.564506344E-2,7.587405503E-2,3.408507997E-1
