"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.003927750E0,-1.080105424E0,3.459031135E-2,-1.978643835E-1,1.098623926E0
3.013965750E0,-7.303801775E-1,-4.260414280E-3,-1.960473061E-1,7.562459263E-1
3.024003750E0,-3.111960590E-1,-5.243445933E-2,-1.794936508E-1,3.630569244E-1
3.034041750E0,1.309560686E-1,-9.194324911E-2,-1.510758549E-1,2.200612799E-1
3.044079750E0,5.676761270E-1,-1.244945377E-1,-1.163181514E-1,5.926929959E-1
3.054117750E0,9.518075585E-1,-1.441547871E-1,-7.143723220E-2,9.653090227E-1
3.064154750E0,1.255358815E0,-1.512516886E-1,-3.002807498E-2,1.264794257E0
3.074192750E0,1.441015482E0,-1.413375437E-1,1.062960550E-2,1.447969236E0
3.084230750E0,1.502178311E0,-1.061816588E-1,4.906856641E-2,1.506725572E0
3.094268750E0,1.428833604E0,-6.237691268E-2,7.937453687E-2,1.432395429E0
3.104306750E0,1.230553508E0,-1.694682986E-3,1.041169465E-1,1.234951475E0
3.114344750E0,9.195590019E-1,4.594660550E-2,1.208418608E-1,9.286025005E-1
3.124382750E0,5.289330482E-1,1.047046632E-1,1.301018149E-1,5.546708197E-1
3.134419750E0,7.585136592E-2,1.491674632E-1,1.290458739E-1,2.113225008E-1
3.144457750E0,-3.758668602E-1,1.821137667E-1,1.163730919E-1,4.335712365E-1
3.154495750E0,-8.063575029E-1,2.006983608E-1,9.691949934E-2,8.365916829E-1
3.164533750E0,-1.172881484E0,2.077249587E-1,7.521080226E-2,1.193506304E0
3.174571750E0,-1.438531280E0,1.975522041E-1,4.572933912E-2,1.452752659E0
3.184609750E0,-1.572870612E0,1.646648645E-1,1.678417623E-2,1.581555623E0
3.194646750E0,-1.563713551E0,1.130948812E-1,-1.309276093E-2,1.567852653E0
3.204684750E0,-1.412841201E0,4.594146833E-2,-3.775295243E-2,1.414091992E0
3.214722750E0,-1.136060715E0,-2.387249842E-2,-5.644088611E-2,1.137712361E0
3.224760750E0,-7.555576563E-1,-9.913996607E-2,-6.877024472E-2,7.651310028E-1
3.234798750E0,-3.072294593E-1,-1.686767042E-1,-7.442599535E-2,3.583029444E-1
3.244836750E0,1.580015719E-1,-2.358422577E-1,-7.847484946E-2,2.945239706E-1
3.254874750E0,6.078222394E-1,-2.748724818E-1,-7.450540364E-2,6.712330528E-1
3.264911750E0,9.867900610E-1,-2.960155904E-1,-6.824271381E-2,1.032490640E0
3.274949750E0,1.273108482E0,-2.881976068E-1,-5.926733464E-2,1.306665866E0
3.284987750E0,1.424946308E0,-2.545078397E-1,-4.906097054E-2,1.448327725E0
3.295025750E0,1.451892972E0,-2.021967024E-1,-3.772362694E-2,1.466390051E0
3.305063750E0,1.328272581E0,-1.145343035E-1,-3.232980892E-2,1.333593406E0
3.315101750E0,1.098835945E0,-3.132196516E-2,-2.178635262E-2,1.099498133E0
3.325139750E0,7.732217908E-1,6.347934157E-2,-1.517019607E-2,7.759714553E-1
3.335176750E0,3.852039874E-1,1.596490294E-1,-5.443799309E-3,4.170126610E-1
3.345214750E0,-2.461263351E-2,2.346791029E-1,2.667026827E-3,2.359813046E-1
3.355252750E0,-4.238601327E-1,3.077775538E-1,1.072255615E-2,5.239269109E-1
3.365290750E0,-7.754949927E-1,3.481611013E-1,1.525625028E-2,8.502007936E-1
3.375328750E0,-1.047824025E0,3.606968522E-1,1.824112050E-2,1.108318612E0
3.385366750E0,-1.222723484E0,3.524492979E-1,2.356750891E-2,1.272724893E0
3.395403750E0,-1.278443813E0,3.127996027E-1,2.720645256E-2,1.316435477E0
3.405441750E0,-1.216390133E0,2.535293102E-1,3.273207322E-2,1.242961566E0
3.415479750E0,-1.043993592E0,1.754717976E-1,3.970715776E-2,1.059381721E0
3.425517750E0,-7.757385969E-1,7.404206693E-2,4.384790733E-2,7.804967888E-1
3.435555750E0,-4.375139177E-1,-2.717961743E-2,4.943681881E-2,4.411362135E-1
3.445593750E0,-5.811317265E-2,-1.331333965E-1,5.095038563E-2,1.539401958E-1
3.455631750E0,3.276744783E-1,-2.322866023E-1,4.749173671E-2,4.044540695E-1
3.465668750E0,6.830466986E-1,-3.151941299E-1,4.026178271E-2,7.533399917E-1
3.475706750E0,9.708697200E-1,-3.651118875E-1,2.786956169E-2,1.037627783E0
3.485744750E0,1.179638863E0,-3.973441422E-1,7.883103564E-3,1.244786069E0
3.495782750E0,1.275621057E0,-3.851663172E-1,-1.226157974E-2,1.332558636E0
3.505819875E0,1.264371037E0,-3.606625199E-1,-3.520324454E-2,1.315275957E0
3.515857875E0,1.144156933E0,-2.941167653E-1,-5.813385919E-2,1.182784555E0
3.525894875E0,9.237316251E-1,-2.175694257E-1,-7.608565688E-2,9.520533585E-1
3.535932875E0,6.262189746E-1,-1.243566498E-1,-9.076873213E-2,6.448672291E-1
3.545970875E0,2.640006840E-1,-1.741821878E-2,-9.652248025E-2,2.816315762E-1
3.556008875E0,-1.269313842E-1,8.564265072E-2,-9.878990054E-2,1.822242694E-1
3.566046875E0,-5.021453500E-1,1.878150553E-1,-9.195429832E-2,5.439485642E-1
3.576084875E0,-8.438970447E-1,2.739584744E-1,-7.995861769E-2,8.908472642E-1
3.586122875E0,-1.116006374E0,3.428695202E-1,-6.315118819E-2,1.169195368E0
3.596159875E0,-1.297096014E0,3.873160779E-1,-4.139875993E-2,1.354321111E0
3.606197875E0,-1.358821869E0,3.893167078E-1,-1.703953184E-2,1.413596377E0
3.616235875E0,-1.295765400E0,3.738725185E-1,1.045946963E-2,1.348665278E0
3.626273875E0,-1.118453264E0,3.120569289E-1,4.169468582E-2,1.161918964E0
3.636311875E0,-8.353226781E-1,2.301583439E-1,6.808527559E-2,8.691216512E-1
3.646349875E0,-4.779369831E-1,1.231289655E-1,9.510968626E-2,5.026234718E-1
3.656386875E0,-8.588480204E-2,1.253001764E-2,1.185668111E-1,1.469397470E-1
3.666424875E0,3.152610660E-1,-9.991070628E-2,1.322398782E-1,3.561728152E-1
3.676462875E0,6.800281405E-1,-2.054768205E-1,1.355307400E-1,7.232064554E-1
3.686500875E0,9.735639691E-1,-2.929879427E-1,1.280093342E-1,1.024721975E0
3.696538875E0,1.172751904E0,-3.541932702E-1,1.077682376E-1,1.229802380E0
3.706576875E0,1.242935419E0,-3.839989305E-1,8.249375969E-2,1.303514041E0
3.716614875E0,1.205739498E0,-3.827254176E-1,4.641405493E-2,1.265875486E0
3.726651875E0,1.044719100E0,-3.502392471E-1,6.506603677E-3,1.101883780E0
3.736689875E0,7.936232090E-1,-2.944191396E-1,-3.383655846E-2,8.471513090E-1
3.746727875E0,4.756177962E-1,-2.141533941E-1,-7.272790372E-2,5.266529334E-1
3.756765875E0,1.147118062E-1,-1.151924655E-1,-1.006362289E-1,1.911955887E-1
3.766803875E0,-2.432905287E-1,-1.709981263E-2,-1.268085241E-1,2.748874073E-1
3.776841875E0,-5.705533028E-1,8.608383685E-2,-1.433664709E-1,5.945548278E-1
3.786879875E0,-8.411138654E-1,1.797311157E-1,-1.478497088E-1,8.727172193E-1
3.796916875E0,-1.024635673E0,2.591031790E-1,-1.407979131E-1,1.066225479E0
3.806954875E0,-1.112374783E0,3.220179677E-1,-1.271159649E-1,1.165002874E0
3.816992875E0,-1.084474444E0,3.540962934E-1,-1.038042456E-1,1.145532333E0
3.827030875E0,-9.598501325E-1,3.648063242E-1,-6.949448586E-2,1.029186773E0
3.837068875E0,-7.420919538E-1,3.414767683E-1,-3.037345596E-2,8.174529943E-1
3.847106875E0,-4.581390917E-1,2.936388552E-1,1.359022595E-2,5.443343632E-1
3.857143875E0,-1.337615550E-1,2.203470469E-1,5.646978319E-2,2.638821916E-1
3.867181875E0,2.041930854E-1,1.391538829E-1,9.786896408E-2,2.657761340E-1
3.877219875E0,5.280153155E-1,4.141373932E-2,1.343100518E-1,5.464013738E-1
3.887257875E0,7.960929275E-1,-5.165481195E-2,1.546776444E-1,8.126237398E-1
3.897295875E0,9.989373684E-1,-1.327922642E-1,1.635699272E-1,1.020913695E0
3.907333875E0,1.107406855E0,-1.990912408E-1,1.612387896E-1,1.136655274E0
3.917371875E0,1.120875478E0,-2.446038574E-1,1.460779607E-1,1.156517036E0
3.927408875E0,1.044634342E0,-2.756981552E-1,1.195174828E-1,1.086993473E0
3.937446875E0,8.748161197E-1,-2.804031372E-1,8.662079275E-2,9.227309057E-1
3.947484875E0,6.290926337E-1,-2.715121210E-1,4.845327139E-2,6.868945284E-1
3.957522875E0,3.286196589E-1,-2.488310337E-1,6.234977394E-3,4.122458472E-1
3.967560875E0,-1.804197673E-3,-2.060548514E-1,-3.612780571E-2,2.092058203E-1
3.977598875E0,-3.303309381E-1,-1.540049762E-1,-7.447572798E-2,3.719982465E-1
3.987635875E0,-6.466906071E-1,-8.486675471E-2,-1.037588567E-1,6.604369824E-1
3.997673875E0,-9.061408043E-1,-1.572309993E-2,-1.271603107E-1,9.151546960E-1
4.007711875E0,-1.089681864E0,5.295007676E-2,-1.416705102E-1,1.100127633E0
4.017749875E0,-1.175226569E0,1.117356345E-1,-1.432028860E-1,1.189180141E0
4.027787875E0,-1.156815171E0,1.594548374E-1,-1.378827393E-1,1.175865143E0
4.037825875E0,-1.043562889E0,1.932141334E-1,-1.175377816E-1,1.067787589E0
4.047863875E0,-8.314720988E-1,2.033054829E-1,-9.000703692E-2,8.606859109E-1
4.057900875E0,-5.435854793E-1,2.016340941E-1,-5.415317044E-2,5.823006500E-1
4.067938875E0,-2.097565234E-1,1.744355559E-1,-1.319786627E-2,2.731295406E-1
4.077976875E0,1.354317665E-1,1.388349533E-1,2.795756049E-2,1.959554358E-1
4.088014875E0,4.703843594E-1,8.979013562E-2,6.968245655E-2,4.839208187E-1
4.098052875E0,7.486005425E-1,4.092565551E-2,1.029077843E-1,7.567481045E-1
4.108090875E0,9.587346911E-1,-5.968957208E-3,1.281909347E-1,9.672852486E-1
4.118127875E0,1.067209482E0,-5.477777869E-2,1.460519582E-1,1.078548960E0
4.128165875E0,1.071208119E0,-7.949440181E-2,1.492652595E-1,1.084475132E0
4.138203875E0,9.722855687E-1,-1.012641490E-1,1.407244951E-1,9.876219107E-1
4.148241875E0,7.842808962E-1,-1.098468378E-1,1.172130033E-1,8.005633892E-1
4.158279875E0,5.256149769E-1,-1.068585068E-1,9.117767215E-2,5.440617725E-1
4.168317875E0,2.144874185E-1,-9.645428509E-2,5.593625456E-2,2.417377637E-1
4.178355875E0,-1.069707647E-1,-8.362211287E-2,1.687993109E-2,1.368222728E-1
4.188392875E0,-4.161836505E-1,-6.161255762E-2,-2.156411298E-2,4.212718234E-1
4.198430875E0,-6.763424873E-1,-4.230890423E-2,-5.784542486E-2,6.801288824E-1
4.208468875E0,-8.739125729E-1,-1.563261822E-2,-9.110923856E-2,8.787880615E-1
4.218506875E0,-9.762365222E-1,5.766679067E-3,-1.124656573E-1,9.827102960E-1
4.228544875E0,-9.858772755E-1,2.196025476E-2,-1.263166815E-1,9.941791383E-1
4.238582875E0,-8.944754601E-1,3.653094172E-2,-1.262266636E-1,9.040763402E-1
4.248619875E0,-7.226905823E-1,4.271473363E-2,-1.198501214E-1,7.338053405E-1
4.258657875E0,-4.788806140E-1,3.901027516E-2,-1.037342697E-1,4.915376311E-1
4.268695875E0,-1.945833564E-1,3.818016872E-2,-7.905901968E-2,2.134730345E-1
4.278733875E0,1.080574691E-1,2.290134877E-2,-4.979727045E-2,1.211637592E-1
4.288771875E0,4.058481157E-1,1.580677927E-2,-1.778545976E-2,4.065450404E-1
4.298809875E0,6.638666391E-1,9.847157635E-3,1.493786555E-2,6.641076877E-1
4.308847875E0,8.586351871E-1,1.489392016E-3,4.339314252E-2,8.597322651E-1
4.318884875E0,9.771586061E-1,6.680159364E-3,6.600311399E-2,9.794079727E-1
4.328922875E0,1.004051089E0,1.358627714E-2,8.393549174E-2,1.007644949E0
4.338960875E0,9.564802051E-1,2.492761612E-2,9.518441558E-2,9.615278684E-1
4.348998875E0,8.218868971E-1,4.253987595E-2,9.729821980E-2,8.287186834E-1
4.359036875E0,6.231114864E-1,4.975171387E-2,9.289575368E-2,6.319594755E-1
4.369074875E0,3.709805608E-1,6.352186948E-2,8.211363852E-2,3.852327271E-1
4.379111875E0,7.982940227E-2,7.325413078E-2,6.392771006E-2,1.258000527E-1
4.389149875E0,-2.098904401E-1,7.522037625E-2,4.411426187E-2,2.272843372E-1
4.399187875E0,-4.877324402E-1,7.552823424E-2,1.921610534E-2,4.939197365E-1
4.409225875E0,-7.253632545E-1,6.218396500E-2,-4.412057810E-3,7.280371988E-1
4.419263875E0,-9.048470259E-1,5.134649947E-2,-2.731018327E-2,9.067140946E-1
4.429301875E0,-1.008238316E0,3.135998175E-2,-4.834805056E-2,1.009883896E0
4.439338875E0,-1.014332652E0,-4.001737572E-3,-6.260181963E-2,1.016270501E0
4.449376875E0,-9.412418604E-1,-2.874401957E-2,-6.932380050E-2,9.442289170E-1
4.459414875E0,-7.804287672E-1,-7.984847575E-2,-7.286421210E-2,7.878794534E-1
4.469452875E0,-5.574868321E-1,-1.051940992E-1,-6.882224232E-2,5.714839172E-1
4.479490875E0,-2.824936211E-1,-1.405592710E-1,-5.960024521E-2,3.211101740E-1
4.489528875E0,1.209019404E-2,-1.645308584E-1,-4.480783641E-2,1.709512163E-1
4.499566875E0,3.052560091E-1,-1.754990965E-1,-2.766906470E-2,3.531950468E-1
4.509604167E0,5.586576462E-1,-1.750951260E-1,-1.049613021E-2,5.855483221E-1
4.519642167E0,7.595034242E-1,-1.550753564E-1,6.858092733E-3,7.752037480E-1
4.529680167E0,8.833196759E-1,-1.236853451E-1,2.201763541E-2,8.922087708E-1
4.539718167E0,9.175341129E-1,-7.810960710E-2,3.062550537E-2,9.213619705E-1
4.549756167E0,8.681360483E-1,-3.040591627E-2,3.682783246E-2,8.694486801E-1
4.559794167E0,7.257243395E-1,3.716513887E-2,3.956023231E-2,7.277513837E-1
4.569831167E0,5.229477286E-1,9.827123582E-2,3.685313836E-2,5.333757742E-1
4.579869167E0,2.719961703E-1,1.580341756E-1,3.256385401E-2,3.162548370E-1
4.589907167E0,-5.091189872E-3,2.008671463E-1,2.184884064E-2,2.021160619E-1
4.599945167E0,-2.804622948E-1,2.411945909E-1,1.411102619E-2,3.701797544E-1
4.609983167E0,-5.214179754E-1,2.509706318E-1,1.102025621E-3,5.786745006E-1
4.620021167E0,-7.030924559E-1,2.433894277E-1,-1.338210795E-2,7.441481679E-1
4.630059167E0,-8.177307248E-1,2.120607346E-1,-2.379068546E-2,8.451149568E-1
4.640096167E0,-8.483802080E-1,1.607022136E-1,-3.194874898E-2,8.640572327E-1
4.650134167E0,-7.932243943E-1,1.006044596E-1,-3.429724649E-2,8.003139997E-1
4.660172167E0,-6.561352611E-1,2.887540869E-2,-3.475743905E-2,6.576894021E-1
4.670210167E0,-4.606335461E-1,-4.449227825E-2,-3.082316741E-2,4.638026458E-1
4.680248167E0,-2.159833312E-1,-1.182200313E-1,-2.369335108E-2,2.473583434E-1
4.690286167E0,4.468689486E-2,-1.838513166E-1,-1.538149640E-2,1.898283846E-1
4.700323167E0,3.059794903E-1,-2.330508083E-1,-7.989093661E-3,3.847076206E-1
4.710361167E0,5.368505120E-1,-2.657479048E-1,1.546861837E-3,5.990265553E-1
4.720399167E0,7.223266363E-1,-2.777203918E-1,7.686779834E-3,7.739143829E-1
4.730437167E0,8.315715194E-1,-2.611583769E-1,1.419432648E-2,8.717318215E-1
4.740475167E0,8.662704229E-1,-2.200732678E-1,1.672459580E-2,8.939442941E-1
4.750513167E0,8.266694546E-1,-1.678521633E-1,1.793423668E-2,8.437288502E-1
4.760550167E0,7.233206630E-1,-9.791594744E-2,1.425800938E-2,7.300572615E-1
4.770588167E0,5.543321371E-1,-3.172611818E-2,9.587574750E-3,5.553220565E-1
4.780626167E0,3.435703516E-1,3.997603059E-2,5.241296254E-3,3.459279415E-1
4.790664167E0,1.018109247E-1,1.173710003E-1,-3.638845170E-3,1.554176866E-1
4.800702167E0,-1.437572837E-1,1.770082414E-1,-8.693790995E-3,2.281965296E-1
4.810740167E0,-3.796198368E-1,2.336575389E-1,-1.581056416E-2,4.460460065E-1
4.820778167E0,-5.843474269E-1,2.664817870E-1,-2.063567936E-2,6.425731782E-1
4.830815167E0,-7.348820567E-1,2.831751704E-1,-2.416178584E-2,7.879236044E-1
4.840853167E0,-8.249512315E-1,2.853480577E-1,-2.447071113E-2,8.732507453E-1
4.850891167E0,-8.378729224E-1,2.487925440E-1,-2.323013172E-2,8.743388377E-1
4.860929167E0,-7.882302403E-1,2.088086456E-1,-1.877599396E-2,8.156350288E-1
4.870967167E0,-6.665768623E-1,1.369950026E-1,-9.320359677E-3,6.805727097E-1
4.881005167E0,-4.868829548E-1,6.735706329E-2,-1.016090973E-3,4.915211268E-1
4.891042167E0,-2.691187859E-1,-1.296182629E-2,1.402455568E-2,2.697955115E-1
4.901080167E0,-2.582463622E-2,-9.921362251E-2,1.986832917E-2,1.044270330E-1
4.911118167E0,2.107464820E-1,-1.705694944E-1,3.481706232E-2,2.733500684E-1
4.921156167E0,4.271469414E-1,-2.362561077E-1,3.870208189E-2,4.896624441E-1
4.931194167E0,5.969125628E-1,-2.788168788E-1,4.630807042E-2,6.604452263E-1
4.941232167E0,7.075058818E-1,-2.995330691E-1,4.247285053E-2,7.694729204E-1
4.951270167E0,7.430830002E-1,-2.996805608E-1,3.743911535E-2,8.021112585E-1
4.961307167E0,7.083444595E-1,-2.770375609E-1,2.521387488E-2,7.610107903E-1
4.971345167E0,5.999102592E-1,-2.289176285E-1,1.279618125E-2,6.422299760E-1
4.981383167E0,4.367919564E-1,-1.648417115E-1,-2.245885320E-3,4.668672692E-1
4.991421167E0,2.315039635E-1,-8.327478915E-2,-1.858443208E-2,2.467268869E-1
5.001459167E0,2.036946360E-3,-4.641230684E-3,-3.489389643E-2,3.526009332E-2
5.011497167E0,-2.233083397E-1,8.261074126E-2,-4.550850391E-2,2.424091027E-1
5.021534167E0,-4.259458482E-1,1.615649462E-1,-5.300264060E-2,4.586309817E-1
5.031572167E0,-5.829485655E-1,2.228620201E-1,-5.928668380E-2,6.269062297E-1
5.041610167E0,-6.770689487E-1,2.621987760E-1,-5.934154615E-2,7.284860868E-1
5.051648167E0,-7.104893327E-1,2.792304456E-1,-5.415870249E-2,7.653090217E-1
5.061686167E0,-6.652430296E-1,2.769779563E-1,-4.428503290E-2,7.219599995E-1
5.071724167E0,-5.543848276E-1,2.526094019E-1,-3.296852112E-2,6.101155386E-1
5.081762167E0,-3.845322132E-1,2.021483481E-1,-1.564838551E-2,4.347112255E-1
5.091799167E0,-1.790483892E-1,1.412447840E-1,1.127421856E-4,2.280535625E-1
5.101837167E0,4.439747334E-2,7.035701722E-2,1.954209991E-2,8.545840614E-2
5.111875167E0,2.675063610E-1,2.121403813E-4,3.447901085E-2,2.697192992E-1
5.121913167E0,4.685081840E-1,-7.078773528E-2,4.895808548E-2,4.763483138E-1
5.131951167E0,6.223103404E-1,-1.378476322E-1,5.609995499E-2,6.398588394E-1
5.141989167E0,7.185098529E-1,-1.848990172E-1,6.159645319E-2,7.444717445E-1
5.152026167E0,7.460461259E-1,-2.054905295E-1,6.160592660E-2,7.762773151E-1
5.162064167E0,7.091818452E-1,-2.169991136E-1,5.461806059E-2,7.436468499E-1
5.172102167E0,6.151703596E-1,-2.093761265E-1,4.546299949E-2,6.514137073E-1
5.182140167E0,4.603541493E-1,-1.922962070E-1,3.058232181E-2,4.998390265E-1
5.192178167E0,2.753360271E-1,-1.552513987E-1,1.624283008E-2,3.165071155E-1
5.202216167E0,6.990883499E-2,-1.119332090E-1,5.336424801E-4,1.319718654E-1
5.212253167E0,-1.395371854E-1,-5.958242342E-2,-1.524632052E-2,1.524898081E-1
5.222291167E0,-3.339170516E-1,-8.254523389E-3,-2.832297422E-2,3.352177283E-1
5.232329167E0,-5.038328171E-1,4.398848489E-2,-4.043671861E-2,5.073634029E-1
5.242367167E0,-6.211911440E-1,9.506232291E-2,-4.800781980E-2,6.302539436E-1
5.252405167E0,-6.852986813E-1,1.397021711E-1,-5.198780075E-2,7.013228291E-1
5.262443167E0,-6.911574602E-1,1.660552174E-1,-5.380487442E-2,7.128589864E-1
5.272480167E0,-6.364055276E-1,1.788580418E-1,-4.769947380E-2,6.627800800E-1
5.282518167E0,-5.301938653E-1,1.830498576E-1,-3.514293581E-2,5.620033907E-1
5.292556167E0,-3.754969835E-1,1.655899137E-1,-2.251262777E-2,4.110046503E-1
5.302594167E0,-1.913873255E-1,1.391519159E-1,-5.889441818E-3,2.367003371E-1
5.312632167E0,5.583157763E-4,9.636618197E-2,1.066486351E-2,9.695613471E-2
5.322670167E0,1.922518462E-1,5.272043869E-2,2.827022225E-2,2.013440401E-1
5.332708167E0,3.596743643E-1,9.706309065E-3,4.514949769E-2,3.626269956E-1
5.342745167E0,4.934808910E-1,-3.756479919E-2,5.450997502E-2,4.979014373E-1
5.352783167E0,5.722264051E-1,-7.622131705E-2,6.086308882E-2,5.804800285E-1
5.362821167E0,5.938427448E-1,-1.137148961E-1,6.190838292E-2,6.077934938E-1
5.372859167E0,5.533610582E-1,-1.330119073E-1,5.835416168E-2,5.721064905E-1
5.382897167E0,4.633358121E-1,-1.431447119E-1,4.731216282E-2,4.872462663E-1
5.392935167E0,3.230469823E-1,-1.439551264E-1,3.407095000E-2,3.553072766E-1
5.402972167E0,1.542134732E-1,-1.340359151E-1,1.562110335E-2,2.049181318E-1
5.413010167E0,-3.105131723E-2,-1.114137471E-1,-8.855813649E-4,1.156632681E-1
5.423048167E0,-2.164755017E-1,-8.199381083E-2,-1.857642643E-2,2.322277146E-1
5.433086167E0,-3.773222864E-1,-4.630077630E-2,-3.586997837E-2,3.818409682E-1
5.443124167E0,-5.010972023E-1,-1.402219851E-2,-4.928299040E-2,5.037100767E-1
5.453162167E0,-5.762052536E-1,1.843460277E-2,-5.739721283E-2,5.793502990E-1
5.463199167E0,-5.939629078E-1,4.810887575E-2,-6.064733490E-2,5.989862260E-1
5.473237167E0,-5.517759323E-1,6.844483316E-2,-5.877126008E-2,5.591023481E-1
5.483275167E0,-4.528440535E-1,8.464137465E-2,-5.513977259E-2,4.639744536E-1
5.493313167E0,-3.080367148E-1,8.254934847E-2,-4.473111406E-2,3.220277708E-1
5.503351417E0,-1.286735982E-1,7.960176468E-2,-3.343318403E-2,1.549551987E-1
5.513389417E0,6.585279852E-2,7.245010138E-2,-1.972720213E-2,9.987377417E-2
5.523427417E0,2.549319267E-1,5.971166864E-2,-1.920775045E-3,2.618386144E-1
5.533464417E0,4.237144291E-1,4.437176138E-2,1.225649007E-2,4.262076867E-1
5.543502417E0,5.498644114E-1,2.722872607E-2,2.597629651E-2,5.511506531E-1
5.553540417E0,6.256657243E-1,1.560324710E-2,3.691652790E-2,6.269480759E-1
5.563578417E0,6.459022760E-1,9.664131328E-3,4.242900759E-2,6.473664853E-1
5.573616417E0,6.057457328E-1,4.442788195E-3,4.531923681E-2,6.074549073E-1
5.583654417E0,5.117427707E-1,1.531952992E-3,4.172876477E-2,5.134435704E-1
5.593691417E0,3.755893409E-1,1.631613122E-3,3.857785836E-2,3.775688895E-1
5.603729417E0,2.043353021E-1,5.508110393E-3,3.109624051E-2,2.067612902E-1
5.613767417E0,2.757422253E-2,8.038213477E-3,2.064686827E-2,3.537292459E-2
5.623805417E0,-1.546704173E-1,6.013145670E-3,9.531366639E-3,1.550804400E-1
5.633843417E0,-3.157142997E-1,5.187647417E-3,-2.599244006E-3,3.157676151E-1
5.643881417E0,-4.474118650E-1,6.956937723E-4,-1.154293772E-2,4.475612811E-1
5.653918417E0,-5.371410251E-1,-3.640390467E-3,-2.020821907E-2,5.375333528E-1
5.663956417E0,-5.714976788E-1,-1.006393507E-2,-2.742911316E-2,5.722440352E-1
5.673994417E0,-5.618625879E-1,-2.298517525E-2,-3.088751808E-2,5.631801885E-1
5.684032417E0,-4.977925420E-1,-3.143831342E-2,-2.959881537E-2,4.996617579E-1
5.694070417E0,-3.970509768E-1,-3.968237713E-2,-2.597321942E-2,3.998734516E-1
5.704108417E0,-2.564142346E-1,-5.396571010E-2,-1.996379532E-2,2.627910020E-1
5.714146417E0,-9.878787398E-2,-6.163688004E-2,-1.093208138E-2,1.169515260E-1
5.724183417E0,6.181831285E-2,-7.468423992E-2,-8.978227852E-4,9.695383222E-2
5.734221417E0,2.142066061E-1,-7.228105515E-2,8.891521953E-3,2.262478292E-1
5.744259417E0,3.404958248E-1,-6.782905012E-2,1.689511910E-2,3.475969387E-1
5.754297417E0,4.361893237E-1,-5.689330772E-2,2.536130697E-2,4.406145372E-1
5.764335417E0,4.795154929E-1,-4.426113516E-2,3.165142983E-2,4.825929641E-1
5.774373417E0,4.726616144E-1,-1.895984076E-2,3.225928918E-2,4.741404212E-1
5.784410417E0,4.199433029E-1,7.102918811E-3,3.190056235E-2,4.212130992E-1
5.794448417E0,3.278270960E-1,3.638200462E-2,2.815452032E-2,3.310391701E-1
5.804486417E0,1.972781569E-1,6.092143431E-2,2.258718200E-2,2.077023667E-1
5.814524417E0,4.923469573E-2,8.171248436E-2,1.216513477E-2,9.617159595E-2
5.824562417E0,-1.043836325E-1,9.895911813E-2,3.594816662E-3,1.438811055E-1
5.834600417E0,-2.527766824E-1,1.097920239E-1,-7.634337060E-3,2.756966136E-1
5.844637417E0,-3.681347072E-1,1.066795886E-1,-1.622835919E-2,3.836235875E-1
5.854675417E0,-4.529819191E-1,9.411525726E-2,-2.575861663E-2,4.633722121E-1
5.864713417E0,-4.941059053E-1,7.457564771E-2,-2.996188402E-2,5.005995279E-1
5.874751417E0,-4.867881835E-1,4.793766886E-2,-3.367090970E-2,4.903004036E-1
5.884789417E0,-4.289126396E-1,1.328541525E-2,-3.540036455E-2,4.305760566E-1
5.894827417E0,-3.301253319E-1,-2.392546274E-2,-3.131084889E-2,3.324688433E-1
5.904864417E0,-2.016573846E-1,-6.598422676E-2,-2.716190927E-2,2.139097667E-1
5.914902417E0,-4.697378352E-2,-9.609269351E-2,-2.102020755E-2,1.090054641E-1
5.924940417E0,1.122249290E-1,-1.221938059E-1,-1.359851006E-2,1.664652527E-1
5.934978417E0,2.687275410E-1,-1.415263563E-1,-8.312918246E-3,3.038310475E-1
5.945016417E0,3.950055838E-1,-1.460811645E-1,8.411649615E-4,4.211529715E-1
5.955054417E0,4.839215875E-1,-1.388643682E-1,7.922461256E-3,5.035138339E-1
5.965092417E0,5.263563991E-1,-1.148096398E-1,1.618704945E-2,5.389752618E-1
5.975129417E0,5.262294412E-1,-7.977011800E-2,1.506097708E-2,5.324542511E-1
5.985167417E0,4.678164423E-1,-3.164972737E-2,1.429478545E-2,4.691036877E-1
5.995205417E0,3.798438013E-1,1.351634413E-2,1.357668452E-2,3.803266113E-1
6.005243417E0,2.533391416E-1,6.551429629E-2,9.132933803E-3,2.618324926E-1
6.015281417E0,1.105935350E-1,1.129625216E-1,6.170957349E-3,1.582072754E-1
6.025319417E0,-3.844973817E-2,1.523527950E-1,9.474330582E-4,1.571326005E-1
6.035356417E0,-1.791995615E-1,1.744022965E-1,-6.200741045E-3,2.501341501E-1
6.045394417E0,-3.021715581E-1,1.849404275E-1,-9.982962161E-3,3.544153944E-1
6.055432417E0,-3.908173740E-1,1.842407137E-1,-1.153432578E-2,4.322220507E-1
6.065470417E0,-4.422611296E-1,1.661716998E-1,-1.737277396E-2,4.727681819E-1
6.075508417E0,-4.475393891E-1,1.340790093E-1,-1.886681654E-2,4.675731412E-1
6.085546417E0,-4.140677154E-1,8.470295370E-2,-1.536529139E-2,4.229216895E-1
