"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.437485792E0,-2.206305945E-1,-2.406723099E-2,-4.430920619E-1,4.955680237E-1
1.447523792E0,-2.223187770E-1,-2.902276453E-2,-4.330804592E-1,4.876747314E-1
1.457561792E0,-2.240826993E-1,-3.523376836E-2,-4.050255185E-1,4.642199319E-1
1.467600792E0,-2.192712996E-1,-4.362715406E-2,-3.744948667E-1,4.361532261E-1
1.477638792E0,-2.053091536E-1,-4.719987592E-2,-3.394063103E-1,3.994700493E-1
1.487677792E0,-1.871220106E-1,-4.281247247E-2,-3.286620516E-1,3.806130565E-1
1.497715792E0,-1.694057877E-1,-4.745430289E-2,-2.774702632E-1,3.285422024E-1
1.507753792E0,-1.349759750E-1,-4.236134151E-2,-2.533639473E-1,2.901831953E-1
1.517792792E0,-1.344159579E-1,-4.521591565E-2,-2.304814535E-1,2.706174961E-1
1.527830792E0,-1.133393219E-1,-4.260822192E-2,-1.893895608E-1,2.247880517E-1
1.537869792E0,-9.601418635E-2,-4.909346016E-2,-1.679887515E-1,1.996224247E-1
1.547907792E0,-9.562748440E-2,-4.477494422E-2,-1.513282800E-1,1.845254988E-1
1.557945792E0,-9.968320454E-2,-3.015871407E-2,-9.241290450E-2,1.392351759E-1
1.567984792E0,-1.071904630E-1,-3.497490115E-2,-4.661926568E-2,1.220098152E-1
1.578022792E0,-1.293575682E-1,-5.179348508E-2,-1.363219857E-2,1.400063655E-1
1.588061792E0,-1.418937610E-1,-5.850716673E-2,4.743787587E-2,1.606464442E-1
1.598099792E0,-1.467178601E-1,-4.236897944E-2,1.009972018E-1,1.830893106E-1
1.608138792E0,-1.643731805E-1,-4.864115976E-2,1.620444721E-1,2.358875068E-1
1.618176792E0,-1.865367408E-1,-4.498339746E-2,2.186303169E-1,2.908928964E-1
1.628214792E0,-2.182496266E-1,-4.471776942E-2,2.607542431E-1,3.429655285E-1
1.638253792E0,-2.118642844E-1,-3.703480214E-2,3.152210569E-1,3.816049872E-1
1.648291792E0,-2.142194697E-1,-3.303309565E-2,3.549476248E-1,4.158953991E-1
1.658330792E0,-2.167370981E-1,-1.934054285E-2,3.904191738E-1,4.469632620E-1
1.668368792E0,-2.049357358E-1,-1.235520322E-2,4.000805283E-1,4.496840401E-1
1.678406792E0,-1.776167586E-1,-2.991526891E-3,4.111738658E-1,4.479069212E-1
1.688445792E0,-1.454621614E-1,2.010073571E-2,4.007892108E-1,4.268433805E-1
1.698483792E0,-1.031328242E-1,5.076110434E-2,3.743054169E-1,3.915579322E-1
1.708522792E0,-7.062168393E-2,6.892736183E-2,3.444267297E-1,3.582850479E-1
1.718560792E0,-3.528405441E-2,9.447474238E-2,3.001960516E-1,3.166829816E-1
1.728598792E0,2.345466206E-2,1.168472127E-1,2.519114989E-1,2.786804542E-1
1.738637792E0,7.958285255E-2,1.318336630E-1,2.022247839E-1,2.541818411E-1
1.748675792E0,1.053063439E-1,1.489817375E-1,1.443706781E-1,2.326539853E-1
1.758714792E0,1.202167804E-1,1.745770287E-1,7.877368927E-2,2.261294040E-1
1.768752792E0,1.562632569E-1,1.747048817E-1,4.075041533E-2,2.379088008E-1
1.778790792E0,1.785905758E-1,1.686359469E-1,-3.232925534E-3,2.456483832E-1
1.788829792E0,1.762003802E-1,1.646911594E-1,-5.824937761E-2,2.481184031E-1
1.798867792E0,1.726240952E-1,1.510544658E-1,-9.058974266E-2,2.466232580E-1
1.808906792E0,1.663896111E-1,1.453932830E-1,-1.457248932E-1,2.646893537E-1
1.818944792E0,1.200455118E-1,1.172858635E-1,-1.782664025E-1,2.448383322E-1
1.828982792E0,9.832884321E-2,9.415267043E-2,-2.046472853E-1,2.457921849E-1
1.839021792E0,7.112335676E-2,5.764857620E-2,-2.362169874E-1,2.533384206E-1
1.849059792E0,2.278771402E-2,1.764594667E-2,-2.723557037E-1,2.738764113E-1
1.859098792E0,-5.156878754E-3,-1.276986217E-2,-3.108081633E-1,3.111131260E-1
1.869136792E0,-4.604276676E-2,-3.667070333E-2,-3.428918356E-1,3.479072976E-1
1.879174792E0,-8.150343449E-2,-8.130540574E-2,-3.745925152E-1,3.918838237E-1
1.889213792E0,-1.165871487E-1,-1.069646691E-1,-3.913991672E-1,4.221697665E-1
1.899251792E0,-1.368680152E-1,-1.316025152E-1,-4.273010713E-1,4.675877256E-1
1.909290792E0,-1.521593520E-1,-1.403722424E-1,-4.516301662E-1,4.968165072E-1
1.919328792E0,-1.756168463E-1,-1.417518198E-1,-4.564716607E-1,5.092162922E-1
1.929366792E0,-1.839579543E-1,-1.462611377E-1,-4.524727499E-1,5.098670795E-1
1.939405792E0,-1.790034440E-1,-1.515127779E-1,-4.429511440E-1,5.012026245E-1
1.949443792E0,-1.709121218E-1,-1.298001658E-1,-3.970914316E-1,4.513763856E-1
1.959482792E0,-1.521863041E-1,-1.238308165E-1,-3.452962106E-1,3.971450810E-1
1.969520792E0,-1.528110790E-1,-9.496777229E-2,-2.869778359E-1,3.387128311E-1
1.979559792E0,-1.339376008E-1,-7.702981202E-2,-1.914571363E-1,2.460258277E-1
1.989597792E0,-1.167396970E-1,-5.791007465E-2,-1.138166374E-1,1.730201161E-1
1.999635792E0,-1.190032273E-1,-3.630735369E-2,-3.414247692E-2,1.290182188E-1
2.009674792E0,-1.114493008E-1,-1.465745302E-2,7.332583845E-2,1.342105292E-1
2.019712792E0,-1.160582954E-1,-1.662801951E-6,1.629478669E-1,2.000538309E-1
2.029750792E0,-1.106814883E-1,2.054179849E-2,2.513606912E-1,2.754170554E-1
2.039789792E0,-1.288790466E-1,1.692785377E-2,3.239070958E-1,3.490159991E-1
2.049827792E0,-1.277053643E-1,3.351912718E-2,3.827078658E-1,4.048425651E-1
2.059866792E0,-1.497427161E-1,3.060960749E-2,4.134086716E-1,4.407568024E-1
2.069904792E0,-1.590073369E-1,2.694303783E-2,4.423711002E-1,4.708518353E-1
2.079943792E0,-1.882640449E-1,5.129228733E-2,4.456478798E-1,4.864938665E-1
2.089981792E0,-1.867284382E-1,5.206879757E-2,4.214445001E-1,4.638902197E-1
2.100019792E0,-2.050467964E-1,4.636823740E-2,4.023837465E-1,4.539899576E-1
2.110058792E0,-2.110182288E-1,3.255821038E-2,3.725880897E-1,4.294305701E-1
2.120096792E0,-2.230481075E-1,6.276912913E-2,3.080804372E-1,3.854918645E-1
2.130136083E0,-2.224613029E-1,6.189909998E-2,2.666248477E-1,3.527170810E-1
2.140174083E0,-2.145599239E-1,6.629786896E-2,2.086766016E-1,3.065571601E-1
2.150212083E0,-2.007901695E-1,7.827521414E-2,1.587747091E-1,2.676809847E-1
2.160251083E0,-1.533653951E-1,9.092360040E-2,1.378615576E-1,2.253749200E-1
2.170289083E0,-7.923702629E-2,1.160992625E-1,1.067216259E-1,1.764852700E-1
2.180328083E0,-5.606748909E-2,1.378436322E-1,8.512259603E-2,1.714359549E-1
2.190366083E0,2.052171696E-3,1.688845267E-1,8.340117574E-2,1.883665333E-1
2.200404083E0,2.732904542E-2,1.717328333E-1,6.849311471E-2,1.868966279E-1
2.210443083E0,4.456833651E-2,1.680519928E-1,4.819567502E-2,1.804179370E-1
2.220481083E0,7.949211108E-2,1.541361129E-1,3.104696095E-2,1.761841389E-1
2.230520083E0,1.144153923E-1,1.503534029E-1,7.025429606E-3,1.890671426E-1
2.240558083E0,1.534893926E-1,1.471003411E-1,-2.835607231E-2,2.144797679E-1
2.250596083E0,1.668594532E-1,1.128814118E-1,-6.072801232E-2,2.104095571E-1
2.260635083E0,1.421717047E-1,8.237409404E-2,-1.483298278E-1,2.213594877E-1
2.270673083E0,1.428438787E-1,7.750972224E-2,-2.047893727E-1,2.614398935E-1
2.280712083E0,1.131034415E-1,3.883013489E-2,-2.470097780E-1,2.744339598E-1
2.290750083E0,8.014151746E-2,-6.286670454E-3,-2.999785352E-1,3.105628867E-1
2.300788083E0,4.754789488E-2,-7.041235361E-2,-3.059070271E-1,3.174867101E-1
2.310827083E0,2.433914479E-2,-1.180610399E-1,-3.007211316E-1,3.239814842E-1
2.320865083E0,-1.691709124E-2,-1.591193659E-1,-2.789004922E-1,3.215441574E-1
2.330904083E0,-3.641031951E-2,-1.838368256E-1,-2.777345574E-1,3.350495100E-1
2.340942083E0,-7.721734319E-2,-2.207635273E-1,-2.478558701E-1,3.407808466E-1
2.350980083E0,-1.020474714E-1,-2.371435335E-1,-2.320976239E-1,3.471599760E-1
2.361019083E0,-1.124620203E-1,-3.046624838E-1,-2.207394075E-1,3.926739374E-1
2.371057083E0,-1.324509462E-1,-3.167640641E-1,-2.124357766E-1,4.037470552E-1
2.381096083E0,-1.305954603E-1,-3.119547292E-1,-1.853193140E-1,3.856347695E-1
2.391134083E0,-1.330854605E-1,-2.792997839E-1,-1.392356533E-1,3.392737482E-1
2.401172083E0,-1.324162101E-1,-2.394065704E-1,-9.018745422E-2,2.880682828E-1
2.411211083E0,-1.391764685E-1,-2.168445772E-1,-9.261989594E-3,2.578322022E-1
2.421249083E0,-1.470944938E-1,-1.729392601E-1,3.425883651E-3,2.270605965E-1
2.431288083E0,-1.326519717E-1,-1.242514871E-1,-2.156219244E-2,1.830297948E-1
2.441326083E0,-1.057714351E-1,-5.482552221E-2,-3.106508732E-2,1.231197548E-1
2.451364083E0,-1.150732132E-1,2.697280381E-2,-5.575904846E-2,1.306845363E-1
2.461403083E0,-1.110426269E-1,1.172197900E-1,-8.277201533E-2,1.814446215E-1
2.471441083E0,-1.042889101E-1,2.089410785E-1,-6.016784906E-2,2.411487531E-1
2.481480083E0,-1.231856310E-1,2.715095385E-1,-4.528785467E-2,3.015677685E-1
2.491518083E0,-1.097938809E-1,3.329137813E-1,-2.318128645E-2,3.513170280E-1
2.501556083E0,-8.792796219E-2,3.744386604E-1,-1.467300296E-2,3.849037983E-1
2.511595083E0,-7.951593848E-2,3.845043498E-1,-1.170729518E-2,3.928147658E-1
2.521633083E0,-1.114554404E-1,3.923741904E-1,-1.371932209E-2,4.081274804E-1
2.531672083E0,-1.292365491E-1,3.859368445E-1,-1.146112740E-2,4.071617504E-1
2.541710083E0,-1.338842815E-1,3.502447823E-1,6.271138787E-3,3.750143138E-1
2.551748083E0,-1.153698406E-1,3.198003039E-1,1.566702962E-2,3.403349678E-1
2.561787083E0,-1.119712744E-1,2.819542371E-1,-1.350414455E-2,3.036743651E-1
2.571825083E0,-1.145925629E-1,1.918343000E-1,-3.228072345E-2,2.257740003E-1
2.581864083E0,-1.241039911E-1,1.166318525E-1,-2.132888854E-2,1.716383148E-1
2.591902083E0,-1.340671258E-1,6.346257236E-2,-5.170868218E-2,1.570836723E-1
2.601940083E0,-1.110455414E-1,4.182491429E-2,-8.894667506E-2,1.482968197E-1
2.611979083E0,-1.132028351E-1,5.814909786E-3,-1.192487007E-1,1.645264346E-1
2.622017083E0,-1.218667641E-1,-6.799251996E-3,-1.228330439E-1,1.731637800E-1
2.632056083E0,-1.245264159E-1,-2.112061802E-2,-1.333761585E-1,1.836902512E-1
2.642094083E0,-1.425822523E-1,-3.412301665E-2,-1.646453136E-1,2.204589718E-1
2.652132083E0,-1.400649346E-1,-3.404195962E-2,-1.858116496E-1,2.351659202E-1
2.662171083E0,-1.482914554E-1,-5.877931807E-2,-2.136490738E-1,2.666295009E-1
2.672209083E0,-1.353944894E-1,-1.097785503E-1,-2.662804466E-1,3.182581878E-1
2.682248083E0,-1.434598829E-1,-1.435280577E-1,-2.983658731E-1,3.608368545E-1
2.692286083E0,-1.310222887E-1,-1.697953219E-1,-3.525882733E-1,4.126933267E-1
2.702324083E0,-7.644766688E-2,-1.780774095E-1,-4.006722665E-1,4.450776052E-1
2.712363083E0,-3.691913690E-2,-1.960076039E-1,-3.965318531E-1,4.438688027E-1
2.722401083E0,-2.568542965E-2,-2.007482340E-1,-4.044115609E-1,4.522259450E-1
2.732440083E0,-1.599748867E-2,-1.958601627E-1,-4.014329892E-1,4.469514155E-1
2.742478083E0,1.769831579E-2,-1.994832986E-1,-3.766963434E-1,4.266227279E-1
2.752516083E0,2.514352066E-2,-1.707927473E-1,-3.864758116E-1,4.232799453E-1
2.762555083E0,1.382416997E-2,-1.607809253E-1,-4.590444356E-1,4.865834024E-1
2.772593083E0,4.809261784E-3,-1.387377081E-1,-4.970758957E-1,5.160966253E-1
2.782632083E0,-1.740328722E-2,-9.887506451E-2,-4.987435216E-1,5.087477303E-1
2.792670083E0,-1.210930953E-2,-6.187240379E-2,-4.807931542E-1,4.849091532E-1
2.802708083E0,-5.782549102E-2,-3.325709883E-2,-3.882744151E-1,3.939629976E-1
2.812747083E0,-5.756179987E-2,1.267756753E-2,-3.413832539E-1,3.464341317E-1
2.822785083E0,-6.080214405E-2,3.753492180E-3,-1.958203286E-1,2.050770356E-1
2.832824083E0,-3.233194141E-2,1.012500208E-3,-3.256489813E-2,4.590045950E-2
2.842862083E0,-2.150388474E-2,-1.446973912E-2,1.953841263E-1,1.970957818E-1
2.852900083E0,-2.417237123E-2,-1.730655234E-2,3.573566777E-1,3.585911535E-1
