"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.299908792E0,-1.344915107E-2,-4.642601311E-2,1.198031828E-1,1.291861330E-1
2.309946792E0,-1.262516901E-2,-6.087179855E-2,1.165836900E-1,1.321231529E-1
2.319984792E0,-8.962992579E-3,-7.895316184E-2,1.124616265E-1,1.377009602E-1
2.330022792E0,-2.045698464E-3,-9.275792539E-2,1.082636863E-1,1.425806557E-1
2.340059792E0,2.899794374E-3,-9.745968878E-2,1.056445763E-1,1.437622212E-1
2.350097792E0,5.557895638E-3,-8.801638335E-2,9.885244817E-2,1.324748295E-1
2.360135792E0,3.125001676E-4,-6.988915056E-2,9.455699474E-2,1.175823808E-1
2.370173792E0,-1.665962161E-3,-5.019907281E-2,9.134921432E-2,1.042468287E-1
2.380210792E0,-3.754881443E-3,-3.203748167E-2,8.475362509E-2,9.068448783E-2
2.390248792E0,-3.098412184E-3,-1.661804318E-2,8.143212646E-2,8.316820749E-2
2.400286792E0,-1.669358229E-3,-3.370634746E-3,7.634132355E-2,7.643392975E-2
2.410324792E0,-2.228355501E-3,1.218701992E-2,7.038543373E-2,7.146746326E-2
2.420361792E0,-4.106449429E-3,3.384913877E-2,6.433828920E-2,7.281512604E-2
2.430399792E0,-7.003169972E-3,5.226249993E-2,5.755282566E-2,7.805601213E-2
2.440437792E0,-7.099677809E-3,6.431436539E-2,4.921230301E-2,8.129325795E-2
2.450475792E0,-4.422934260E-3,6.692506373E-2,4.012186825E-2,7.815555524E-2
2.460512792E0,-2.524132840E-3,6.397505105E-2,3.009915911E-2,7.074699839E-2
2.470550792E0,3.900210373E-3,5.403213575E-2,2.433368005E-2,5.938696254E-2
2.480588792E0,6.808415987E-3,4.323932156E-2,1.850341074E-2,4.752230704E-2
2.490626792E0,4.990009591E-3,3.442585468E-2,1.575795934E-2,3.818838762E-2
2.500663792E0,1.453331672E-3,3.062019870E-2,1.999611221E-2,3.659990772E-2
2.510701792E0,-2.886022907E-3,2.476097830E-2,2.669635974E-2,3.652575527E-2
2.520739792E0,-5.680745468E-3,1.326556318E-2,3.584749252E-2,3.864309453E-2
2.530777792E0,-7.203540765E-3,-1.537883654E-3,5.003974587E-2,5.057897045E-2
2.540814792E0,-9.380741045E-3,-1.321997773E-2,6.537667662E-2,6.735633570E-2
2.550852792E0,-1.267533749E-2,-1.990158111E-2,7.897850871E-2,8.242779840E-2
2.560890792E0,-1.733779907E-2,-2.236148901E-2,9.099166095E-2,9.528965227E-2
2.570927792E0,-2.296372876E-2,-1.889591850E-2,1.030738950E-1,1.072782196E-1
2.580965792E0,-2.680440620E-2,-1.379375067E-2,1.097078621E-1,1.137741568E-1
2.591003792E0,-2.445070446E-2,-1.103764493E-2,1.194023043E-1,1.223788251E-1
2.601041792E0,-1.985302195E-2,-1.151827350E-2,1.191558391E-1,1.213463106E-1
2.611078792E0,-9.104503319E-3,-1.700065657E-2,1.211577430E-1,1.226829776E-1
2.621116792E0,2.491166815E-4,-2.113705873E-2,1.184143871E-1,1.202863433E-1
2.631154792E0,8.333142847E-3,-2.039004304E-2,1.110986844E-1,1.132612590E-1
2.641192792E0,1.331907883E-2,-1.404942945E-2,1.067957729E-1,1.085362679E-1
2.651229792E0,1.650954597E-2,-4.255653825E-3,1.004649028E-1,1.019012875E-1
2.661267792E0,2.144018933E-2,4.670408554E-3,9.508834034E-2,9.758732963E-2
2.671305792E0,2.379442379E-2,1.331822481E-2,8.814467490E-2,9.226610119E-2
2.681343792E0,2.154035866E-2,2.632748708E-2,7.747079432E-2,8.460997341E-2
2.691380792E0,1.585983485E-2,4.124278575E-2,6.768926978E-2,8.083525828E-2
2.701418792E0,1.181922108E-2,5.192223564E-2,6.088371575E-2,8.088534715E-2
2.711456792E0,6.962413434E-3,5.969706923E-2,5.435657501E-2,8.103611863E-2
2.721494792E0,5.047447048E-4,6.372939795E-2,5.260898173E-2,8.264015906E-2
2.731531792E0,-5.690034479E-3,6.625194848E-2,4.884114116E-2,8.250548006E-2
2.741569792E0,-8.755995892E-3,6.263359636E-2,4.410874844E-2,7.710523034E-2
2.751607792E0,-1.644534059E-2,5.832566693E-2,3.972811252E-2,7.246140749E-2
2.761645792E0,-2.022569627E-2,5.098473281E-2,3.193158656E-2,6.346769248E-2
2.771682792E0,-2.084834501E-2,3.856375068E-2,2.097108029E-2,4.859632255E-2
2.781720792E0,-1.935311779E-2,1.898233779E-2,7.685797289E-3,2.817700829E-2
2.791758792E0,-1.598634943E-2,-2.796461340E-3,-1.131425891E-2,1.978373117E-2
2.801795792E0,-1.684611477E-2,-1.833419129E-2,-4.234315082E-2,4.912104004E-2
2.811833792E0,-1.793641411E-2,-2.210070007E-2,-8.577930927E-2,9.037834804E-2
2.821871792E0,-2.432433516E-2,-1.174087729E-2,-1.541809440E-1,1.565288630E-1
2.831909792E0,-2.699362114E-2,7.963319309E-3,-2.516885996E-1,2.532572234E-1
2.841946792E0,-1.836268418E-2,4.933050368E-3,-3.859332204E-1,3.864013118E-1
