"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.037354792E0,-6.480459971E-3,2.556188894E-2,-7.225462854E-2,7.691643435E-2
1.047392583E0,-1.918910910E-2,2.911140466E-2,-7.396786273E-2,8.177371525E-2
1.057430583E0,-4.698575819E-3,2.524542667E-2,-5.503633261E-2,6.073224917E-2
1.067468583E0,-1.967787238E-2,-3.686669469E-3,-3.520842433E-2,4.050238680E-2
1.077506583E0,-1.277042862E-2,8.019565903E-3,-2.539913535E-2,2.953833714E-2
1.087545583E0,-3.438188385E-2,1.498802170E-2,-1.423621595E-2,4.011763423E-2
1.097583583E0,-2.502482219E-2,-4.981809463E-3,5.623267293E-3,2.612817035E-2
1.107621583E0,-3.580290344E-2,-1.262702566E-2,1.412804246E-2,4.050791596E-2
1.117659583E0,-2.323169128E-2,-2.515008051E-2,1.562434494E-2,3.763453446E-2
1.127697583E0,-2.707633607E-2,-2.618790647E-2,1.654411197E-2,4.114173138E-2
1.137735583E0,-2.169581045E-2,-2.490237784E-2,3.949443340E-2,5.148443340E-2
1.147773583E0,-8.009287594E-3,-4.199051840E-2,4.165439487E-2,5.968618714E-2
1.157811583E0,-1.810530941E-2,-4.157728471E-2,3.230235815E-2,5.567688187E-2
1.167849583E0,-1.732331741E-2,-4.093345145E-2,4.541006148E-2,6.354304413E-2
1.177887583E0,-1.640959860E-2,-4.073183214E-2,2.169083118E-2,4.897804848E-2
1.187925583E0,-3.014422394E-3,-4.601130143E-2,3.852613449E-2,6.008651796E-2
1.197963583E0,7.732878746E-3,-3.670461718E-2,3.708128750E-2,5.274512507E-2
1.208001583E0,-2.061454151E-3,-3.401846113E-2,2.049215198E-2,3.976724259E-2
1.218039583E0,-2.846598169E-3,-3.654994005E-2,2.602829576E-2,4.496079869E-2
1.228077583E0,1.384176644E-2,-2.531544708E-2,1.506008863E-2,3.254646876E-2
1.238115583E0,3.876201482E-3,-2.969486542E-2,-1.615000963E-3,2.999030174E-2
1.248153583E0,1.397482714E-2,-2.611636944E-2,7.441751361E-3,3.054079582E-2
1.258191583E0,2.287660084E-2,-2.295881817E-2,5.708051920E-3,3.290939158E-2
1.268229583E0,2.400412674E-2,-9.467245135E-3,5.309271812E-4,2.580908202E-2
1.278267583E0,1.920147048E-2,-4.634868577E-3,1.499226093E-3,1.980974897E-2
1.288305583E0,2.980990939E-2,1.177722422E-2,-8.748604059E-3,3.322456593E-2
1.298343583E0,2.711639863E-2,9.910336174E-3,4.673679471E-3,2.924648898E-2
1.308381583E0,3.477429598E-2,2.053527519E-2,-2.830637097E-3,4.048409187E-2
1.318419583E0,1.994763002E-2,9.927713368E-3,-2.438581288E-2,3.303233727E-2
1.328457583E0,9.692125395E-3,3.404735003E-2,-2.031907439E-2,4.081695876E-2
1.338495583E0,1.055429734E-2,2.849125262E-2,-3.419276297E-2,4.574155341E-2
1.348533583E0,2.568064224E-2,1.769829752E-2,-3.951548338E-2,5.034082387E-2
1.358571583E0,1.494701810E-2,1.239024997E-2,-6.144195735E-2,6.443636992E-2
1.368609583E0,1.049229858E-2,3.140360456E-2,-8.246503651E-2,8.886369875E-2
1.378648583E0,1.542727550E-2,4.469277257E-2,-9.585749924E-2,1.068836045E-1
1.388686583E0,7.564670797E-3,4.281543262E-2,-9.204628408E-2,1.017983493E-1
1.398724583E0,5.306074116E-4,4.572288752E-2,-9.783327341E-2,1.079917283E-1
1.408762583E0,-3.572968533E-3,3.767613206E-2,-1.024455571E-1,1.092124041E-1
1.418800583E0,1.372845836E-2,4.238946296E-2,-9.121481001E-2,1.015159037E-1
1.428838583E0,1.546673507E-2,3.002170650E-2,-1.033612311E-1,1.087385251E-1
1.438876583E0,1.008006988E-2,3.699754441E-2,-9.996516824E-2,1.070675533E-1
1.448914583E0,-4.073344013E-3,3.831525100E-2,-8.730419219E-2,9.542888747E-2
1.458952583E0,-1.011150780E-2,3.448426494E-2,-7.390412807E-2,8.217802179E-2
1.468990583E0,-8.825842123E-3,2.265664503E-2,-5.332485259E-2,5.860681664E-2
1.479028583E0,-7.512054993E-3,1.210245732E-2,-4.860848844E-2,5.065259709E-2
1.489066583E0,-9.218793288E-3,1.048151778E-2,-2.696735859E-2,3.036588207E-2
1.499104583E0,-1.897555782E-2,4.760912620E-4,-5.309856534E-3,1.971022664E-2
1.509142583E0,-1.217328172E-2,-1.672413312E-3,-1.296912432E-3,1.235587860E-2
1.519180583E0,-2.331449334E-2,-1.152321752E-3,-6.992100477E-3,2.436766123E-2
1.529218583E0,-2.178425873E-2,-1.820283914E-2,1.398186207E-2,3.164474282E-2
1.539256583E0,-1.718014285E-2,-2.701342368E-2,1.476597369E-2,3.525501874E-2
1.549294583E0,-3.857399943E-2,-2.588403398E-2,1.930867553E-2,5.030667548E-2
1.559332583E0,-3.735351194E-2,-2.074486133E-2,1.682770193E-2,4.592173426E-2
1.569370583E0,-1.173420151E-2,-2.519457417E-2,1.824272811E-2,3.324537835E-2
1.579408583E0,-2.362810509E-2,-3.535672434E-2,1.411576331E-2,4.480669682E-2
1.589446583E0,-3.439260070E-2,-3.468486099E-2,1.716800988E-2,5.177481171E-2
1.599484583E0,-3.085202026E-2,-4.337375036E-2,1.002505124E-2,5.416300422E-2
1.609522583E0,-3.345666247E-2,-4.255788105E-2,-8.517054319E-3,5.480019815E-2
1.619560583E0,-3.471735871E-2,-3.719382813E-2,8.390169740E-3,5.156617879E-2
1.629598583E0,-3.721972947E-2,-3.426744288E-2,9.846711159E-3,5.154147479E-2
1.639636583E0,-2.362850709E-2,-2.957116026E-2,3.147439241E-2,4.922801280E-2
1.649674583E0,-1.090663777E-2,-3.180728171E-2,7.445259690E-3,3.443965460E-2
1.659712583E0,2.119615674E-6,-2.517624680E-2,1.468937516E-2,2.914826153E-2
1.669750583E0,-1.978148687E-2,-7.557599321E-3,2.163703680E-2,3.027516956E-2
1.679789583E0,3.524290463E-3,-1.280207667E-2,2.634521484E-2,2.950227340E-2
1.689827583E0,4.616641710E-3,-4.401528127E-3,3.406120062E-2,3.465331468E-2
1.699865583E0,1.671877926E-2,-1.253959151E-2,3.597031653E-2,4.160075247E-2
1.709903583E0,1.440040394E-2,9.171942472E-3,3.251110375E-2,3.672149274E-2
1.719941583E0,1.627793575E-2,1.690877723E-2,2.009220243E-2,3.089618970E-2
1.729979583E0,2.062116531E-2,1.299050320E-2,2.355960131E-2,3.389749911E-2
1.740017583E0,2.760949250E-2,1.789419752E-2,1.222594321E-2,3.509928872E-2
1.750055583E0,3.140716771E-2,3.786256688E-2,-1.301473260E-2,5.088582729E-2
1.760093583E0,3.196664575E-2,3.505767580E-2,-3.241403997E-2,5.745935137E-2
1.770131583E0,2.820521414E-2,3.468730951E-2,-5.315586805E-2,6.945710802E-2
1.780169583E0,4.386822380E-2,3.232117888E-2,-8.498167813E-2,1.009503109E-1
1.790207583E0,3.891368612E-2,3.991380667E-2,-8.897883475E-2,1.049981903E-1
1.800245583E0,3.575479181E-2,4.751569865E-2,-1.019731021E-1,1.180451621E-1
1.810283583E0,4.411545139E-2,5.965440871E-2,-8.848942280E-2,1.154781342E-1
1.820321583E0,2.730301618E-2,4.867706532E-2,-9.898108184E-2,1.136317119E-1
1.830359583E0,3.075105529E-2,4.177382424E-2,-1.142832452E-1,1.255043423E-1
