"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.055113542E0,8.848413825E-3,4.193342850E-2,-5.184170790E-3,4.316923070E-2
2.065151542E0,8.433137089E-3,5.138169229E-2,-8.027480915E-3,5.268431032E-2
2.075188542E0,7.858959958E-3,5.817727745E-2,-9.589425288E-3,5.948374517E-2
2.085226542E0,9.141253307E-3,6.055755913E-2,-9.843814187E-3,6.202967965E-2
2.095264542E0,6.669840310E-3,5.761290342E-2,-1.039908361E-2,5.892261323E-2
2.105301542E0,5.642332602E-3,5.266875029E-2,-1.036134176E-2,5.397398056E-2
2.115339542E0,4.503564443E-3,4.303929582E-2,-9.327768348E-3,4.426816395E-2
2.125377542E0,2.193272114E-3,3.013068624E-2,-6.752491929E-3,3.095585313E-2
2.135414542E0,9.327982552E-4,1.502257399E-2,-6.759149954E-3,1.649951363E-2
2.145452542E0,-7.135628257E-4,1.451415010E-4,-3.812908661E-3,3.881817927E-3
2.155490542E0,-1.260043355E-3,-1.716860011E-2,-1.362800598E-3,1.726863528E-2
2.165527542E0,-3.354980377E-3,-3.090533614E-2,2.314653248E-3,3.117295807E-2
2.175565542E0,-2.578668995E-3,-4.319103062E-2,6.030295976E-3,4.368614345E-2
2.185603542E0,-3.024189733E-3,-5.438179150E-2,7.029024884E-3,5.491750323E-2
2.195640542E0,-1.834821887E-3,-5.790781975E-2,9.674342349E-3,5.873904204E-2
2.205678542E0,-1.306263264E-3,-6.065358222E-2,1.047209371E-2,6.156482848E-2
2.215716542E0,-2.242210321E-4,-5.579651147E-2,1.046117488E-2,5.676915666E-2
2.225753542E0,2.799283247E-3,-5.032443628E-2,1.199423894E-2,5.180971570E-2
2.235791542E0,3.677860368E-3,-3.858042881E-2,9.242661297E-3,3.984222549E-2
2.245829542E0,3.383569885E-3,-2.747960016E-2,8.838497102E-3,2.906365430E-2
2.255866542E0,5.298915785E-3,-9.365843609E-3,6.742589641E-3,1.269882081E-2
2.265904542E0,2.664543688E-3,5.123720504E-3,3.555362113E-3,6.781806885E-3
2.275942542E0,3.102899995E-3,2.226036415E-2,-1.626769081E-4,2.247617103E-2
2.285979542E0,2.880003769E-3,3.563025594E-2,-1.611274201E-3,3.578275792E-2
2.296017542E0,2.500503324E-3,4.762646556E-2,-5.502951331E-3,4.800849104E-2
2.306055542E0,1.864866819E-3,5.375386029E-2,-8.730361238E-3,5.449013151E-2
2.316092542E0,-1.272336813E-3,5.847910792E-2,-1.043478400E-2,5.941640868E-2
2.326130542E0,-1.200828701E-3,5.886418745E-2,-1.434994303E-2,6.059996220E-2
2.336168542E0,-2.788339043E-3,5.382388830E-2,-1.186734438E-2,5.518713300E-2
2.346205542E0,-1.161218854E-3,4.566980153E-2,-1.410676725E-2,4.781296983E-2
2.356243542E0,-3.239816055E-3,3.476788476E-2,-1.309423335E-2,3.729291040E-2
2.366281542E0,-5.090571009E-3,1.960308664E-2,-1.179014239E-2,2.343506724E-2
2.376318542E0,-4.778448492E-3,4.480060656E-3,-6.680334918E-3,9.355821081E-3
2.386356542E0,-3.912796732E-3,-1.165766828E-2,-5.386778619E-3,1.342492428E-2
2.396394542E0,-3.683232469E-3,-2.661185153E-2,-1.976334723E-3,2.693812804E-2
2.406431542E0,-3.277313896E-3,-4.128006846E-2,1.528473338E-3,4.143815957E-2
2.416469542E0,-4.840589594E-3,-5.194682628E-2,6.187407300E-3,5.253749211E-2
2.426507542E0,-4.215358756E-3,-5.628968775E-2,1.000731345E-2,5.732751974E-2
2.436544542E0,-4.529345315E-3,-6.100215390E-2,1.276395097E-2,6.248756832E-2
2.446582542E0,-2.447828650E-3,-6.000136584E-2,1.460163668E-2,6.180099968E-2
2.456620542E0,-3.648914164E-3,-5.497464538E-2,1.506396197E-2,5.711785324E-2
2.466657542E0,-2.956927055E-3,-4.568035528E-2,1.690448634E-2,4.879754025E-2
2.476695542E0,-3.660267917E-3,-3.196028247E-2,1.446396671E-2,3.527128507E-2
2.486733542E0,-2.606596565E-3,-1.815529540E-2,1.409357879E-2,2.313088974E-2
2.496770542E0,-1.834812574E-3,-7.510045543E-4,1.058859285E-2,1.077259688E-2
2.506808542E0,7.539754733E-4,1.434563659E-2,6.951543503E-3,1.595900139E-2
2.516846542E0,-1.409310149E-3,2.852191031E-2,2.490748418E-3,2.866512429E-2
2.526883542E0,2.255394589E-3,4.272825643E-2,-9.215301834E-4,4.279766256E-2
2.536921542E0,3.250085283E-3,5.185437948E-2,-6.199116353E-3,5.232464781E-2
2.546959542E0,4.071555566E-3,5.614479631E-2,-1.067418978E-2,5.729532306E-2
2.556996542E0,7.724613417E-3,5.945137516E-2,-1.490035933E-2,6.177504649E-2
2.567034542E0,7.789523806E-3,5.805426091E-2,-1.787667908E-2,6.124173043E-2
2.577072542E0,9.052660316E-3,5.084987730E-2,-1.964102313E-2,5.525785437E-2
2.587109542E0,9.643606842E-3,4.186115041E-2,-1.827817969E-2,4.668454690E-2
2.597147542E0,8.687798865E-3,2.888889238E-2,-1.733994856E-2,3.479539867E-2
2.607185542E0,1.022619940E-2,1.524534356E-2,-1.833251119E-2,2.594372026E-2
2.617222542E0,8.395809680E-3,2.275118604E-4,-1.297316421E-2,1.545459063E-2
2.627260542E0,8.386763744E-3,-1.562836394E-2,-9.901753627E-3,2.031325406E-2
2.637298542E0,5.896707997E-3,-2.965922840E-2,-3.251307411E-3,3.041400984E-2
2.647335542E0,3.979498520E-3,-4.187861085E-2,-6.938738516E-4,4.207298321E-2
2.657373542E0,-1.180411782E-4,-4.979672283E-2,5.544314161E-3,5.010456025E-2
2.667411542E0,-1.531799790E-3,-5.468584597E-2,1.087523531E-2,5.577776352E-2
2.677448542E0,-4.279649351E-3,-5.409888178E-2,1.477117464E-2,5.624226177E-2
2.687486542E0,-5.089523271E-3,-5.324856192E-2,1.795934886E-2,5.642562188E-2
